"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.035303487E0,-8.614950180E0,-2.433000088E0,4.223999977E0
1.037805948E0,-7.768950462E0,-3.268950224E0,3.988950253E0
1.040308409E0,-7.879050255E0,-3.528000116E0,3.424050093E0
1.042810860E0,-7.372050285E0,-4.146000385E0,3.015000105E0
1.045313321E0,-6.691050529E0,-4.792050362E0,2.257950068E0
1.047815783E0,-7.254000187E0,-4.378050327E0,1.780950069E0
1.050318245E0,-7.554000378E0,-4.171950340E0,1.726050138E0
1.052820707E0,-7.197000504E0,-4.680000305E0,9.960000515E-1
1.055323169E0,-7.420050144E0,-4.810950279E0,3.060000241E-1
1.057825631E0,-7.642050266E0,-4.740000248E0,-2.595000155E-2
1.060328093E0,-7.783950329E0,-4.713000298E0,-2.779500186E-1
1.062830554E0,-7.920000553E0,-4.744050026E0,-4.789500237E-1
1.065333015E0,-7.954050541E0,-4.821000099E0,-5.629500151E-1
1.067835476E0,-7.788000584E0,-4.977000237E0,-5.290500522E-1
1.070337937E0,-7.542000294E0,-5.119950294E0,-5.149500370E-1
1.072840398E0,-7.477050304E0,-5.214000225E0,-5.320500135E-1
1.075342875E0,-7.462950230E0,-5.299950123E0,-4.260000288E-1
1.077845337E0,-7.387950420E0,-5.326050282E0,-3.850500286E-1
1.080347771E0,-7.321050167E0,-5.391000271E0,-3.709500134E-1
1.082850233E0,-7.257000446E0,-5.443950176E0,-3.469500244E-1
1.085352695E0,-7.194000244E0,-5.452950478E0,-2.749500275E-1
1.087855180E0,-7.198950291E0,-5.503950119E0,-2.350500077E-1
1.090357641E0,-7.206000328E0,-5.560950279E0,-1.909500062E-1
1.092860088E0,-7.221000195E0,-5.652000427E0,-1.650000066E-1
1.095362549E0,-7.345050335E0,-5.748000145E0,-1.939500123E-1
1.097865010E0,-7.471950531E0,-5.793000221E0,-3.379500210E-1
1.100367471E0,-7.441050529E0,-5.803050041E0,-2.700000107E-1
1.102869858E0,-7.309050560E0,-5.812950134E0,-1.650000066E-1
1.105372394E0,-7.149000168E0,-5.860050201E0,-7.200000435E-2
1.107874781E0,-6.976050377E0,-5.944050312E0,-4.500000179E-2
1.110377317E0,-6.727050304E0,-6.054000378E0,1.950000064E-3
1.112879781E0,-6.487950325E0,-6.153000355E0,8.100000024E-2
1.115382243E0,-6.223950386E0,-6.189000130E0,1.840500087E-1
1.117884704E0,-6.013950348E0,-6.217050076E0,2.530499995E-1
1.120387166E0,-5.914950371E0,-6.250950336E0,3.420000076E-1
1.122889646E0,-5.725950241E0,-6.342000484E0,2.700000107E-1
1.125392107E0,-5.491950035E0,-6.459000111E0,2.340000123E-1
1.127894568E0,-5.452950478E0,-6.571950436E0,2.119500041E-1
1.130397038E0,-5.527050495E0,-6.670050144E0,1.429500133E-1
1.132899499E0,-5.451000214E0,-6.826050282E0,9.000000358E-2
1.135401980E0,-5.416950226E0,-6.889950275E0,4.905000329E-2
1.137904442E0,-5.535000324E0,-6.912000179E0,-1.695000008E-2
1.140406904E0,-6.687000275E0,-6.058950424E0,3.660000265E-1
1.142909290E0,-6.763050556E0,-6.205050468E0,8.760000467E-1
1.145411749E0,-6.256050110E0,-6.895050526E0,7.800000310E-1
1.147914211E0,-6.196050167E0,-7.384050369E0,5.400000215E-1
1.150416672E0,-6.415950298E0,-7.537050247E0,1.050000042E-1
1.152919134E0,-6.532950401E0,-7.459950447E0,-4.090500176E-1
1.155421595E0,-6.816000462E0,-7.210950375E0,-9.750000238E-1
1.157924057E0,-7.330950260E0,-6.766050339E0,-1.561050057E0
1.160426519E0,-7.764000416E0,-6.205050468E0,-1.945050120E0
1.162928967E0,-8.131050110E0,-5.724000454E0,-2.128950119E0
1.165431429E0,-8.449049950E0,-5.404950142E0,-2.031000137E0
1.167933891E0,-8.513999939E0,-5.299950123E0,-1.702950120E0
1.170436372E0,-8.518950462E0,-5.298000336E0,-1.303050041E0
1.172938833E0,-8.566950798E0,-5.326050282E0,-7.470000386E-1
1.175441294E0,-8.806050301E0,-5.362050056E0,-3.400500119E-1
1.177943755E0,-8.871000290E0,-5.278050423E0,7.304999977E-2
1.180446216E0,-8.947950363E0,-5.263950348E0,5.190000534E-1
1.182948677E0,-8.967000008E0,-5.235000134E0,8.020500541E-1
1.185451139E0,-8.955000877E0,-5.185050011E0,9.760500193E-1
1.187953601E0,-8.892000198E0,-5.197050095E0,1.004999995E0
1.190456063E0,-8.727000237E0,-5.187000275E0,9.670500755E-1
1.192958525E0,-8.538000107E0,-5.134950161E0,8.830500245E-1
1.195460987E0,-8.248050690E0,-4.984050274E0,7.780500650E-1
1.197963449E0,-7.999050617E0,-4.858950138E0,5.860500336E-1
1.200465891E0,-7.779000282E0,-4.711050034E0,4.849500358E-1
1.202968352E0,-7.477050304E0,-4.609950066E0,2.890500128E-1
1.205470813E0,-7.194000244E0,-4.555050373E0,1.429500133E-1
1.207973279E0,-6.960000515E0,-4.495050430E0,1.395000052E-2
1.210475740E0,-6.699000359E0,-4.383000374E0,-4.995000362E-2
1.212978202E0,-6.484950542E0,-4.335000038E0,-1.319999993E-1
1.215480697E0,-6.319950104E0,-4.284000397E0,-1.270500124E-1
1.217983159E0,-6.244050503E0,-4.231950283E0,-1.270500124E-1
1.220485621E0,-6.097950459E0,-4.122000217E0,-1.270500124E-1
1.222988083E0,-5.989950180E0,-4.006950378E0,-1.669500023E-1
1.225490545E0,-5.998950481E0,-3.882000208E0,-1.990500093E-1
1.227993006E0,-6.069000244E0,-3.741000175E0,-2.110500038E-1
1.230495467E0,-6.112050056E0,-3.565950155E0,-2.080500126E-1
1.232997928E0,-6.270000458E0,-3.445950270E0,-1.770000011E-1
1.235500389E0,-6.366000175E0,-3.325950146E0,-1.579500139E-1
1.238002850E0,-6.438000202E0,-3.156000137E0,-6.900000572E-2
1.240505303E0,-6.579000473E0,-2.965050220E0,-7.605000585E-2
1.243007765E0,-6.619950294E0,-2.782950163E0,-4.095000029E-2
1.245509997E0,-6.664950371E0,-2.590950012E0,2.080500126E-1
1.248012687E0,-6.850050449E0,-2.421000004E0,4.330500066E-1
1.250515151E0,-6.660000324E0,-2.340000153E0,4.050000105E-3
1.253017627E0,-6.318000317E0,-2.316000223E0,-6.300000548E-1
1.255520088E0,-6.450000286E0,-2.136000156E0,-9.390000701E-1
1.258022536E0,-7.039050102E0,-1.992000103E0,-1.149000049E0
1.260524997E0,-7.465050220E0,-1.837050080E0,-1.168950081E0
1.263027459E0,-7.672950268E0,-1.803000093E0,-8.860500455E-1
1.265529920E0,-7.912950516E0,-1.810050130E0,-5.389500260E-1
1.268032381E0,-7.912950516E0,-1.755000114E0,-4.669500291E-1
1.270534842E0,-8.016000748E0,-1.675950050E0,-5.430000424E-1
1.273037303E0,-8.416049957E0,-1.552050114E0,-4.620000124E-1
1.275539536E0,-8.638950348E0,-1.453950047E0,-3.349500299E-1
1.278042226E0,-8.689050674E0,-1.492050052E0,6.105000153E-2
1.280544468E0,-8.818050385E0,-1.425000072E0,5.980500579E-1
1.283046927E0,-8.988000870E0,-1.236000061E0,1.165950060E0
1.285549389E0,-9.127050400E0,-1.044000030E0,1.666050076E0
1.288051850E0,-9.297000885E0,-8.050500154E-1,2.092050076E0
1.290554312E0,-9.343050003E0,-5.790000558E-1,2.337000132E0
1.293056764E0,-9.343050003E0,-3.259500265E-1,2.385000229E0
1.295559225E0,-9.307050705E0,-3.795000166E-2,2.269950151E0
1.298061687E0,-9.312000275E0,1.720500141E-1,1.879050136E0
1.300564149E0,-9.249000549E0,3.370500207E-1,1.429050088E0
1.303066611E0,-9.052950859E0,4.519500136E-1,1.012050033E0
1.305569073E0,-9.076950073E0,4.879500270E-1,6.820500493E-1
1.308071535E0,-8.940000534E0,4.830000103E-1,6.720000505E-1
1.310573996E0,-8.857050896E0,4.399500191E-1,6.940500140E-1
1.313076457E0,-8.822999954E0,4.420500100E-1,8.020500541E-1
1.315578918E0,-8.919000626E0,2.719500065E-1,7.630500197E-1
1.318081379E0,-9.046050072E0,1.050000042E-1,7.849500179E-1
1.320583841E0,-9.133950233E0,-1.290000081E-1,7.030500174E-1
1.323086299E0,-9.127050400E0,-2.560500205E-1,6.030000448E-1
1.325588761E0,-9.175050735E0,-3.090000153E-1,5.359500051E-1
1.328091223E0,-9.139050484E0,-3.160500228E-1,3.490500152E-1
1.330593685E0,-9.003000259E0,-3.589500189E-1,5.700000376E-2
1.333096165E0,-8.854050636E0,-4.669500291E-1,-1.960500032E-1
1.335598626E0,-8.775000572E0,-4.860000312E-1,-3.490500152E-1
1.338101106E0,-8.872950554E0,-4.930500090E-1,-7.300500274E-1
1.340603567E0,-8.959950447E0,-3.970500231E-1,-1.153950095E0
1.343106028E0,-9.043050766E0,-1.770000011E-1,-1.482000113E0
1.345608490E0,-9.232950211E0,1.500000060E-1,-1.255050063E0
1.348110952E0,-9.439050674E0,2.989500165E-1,-1.482000113E0
1.350613414E0,-9.558000565E0,6.600000262E-1,-1.887000084E0
1.353115876E0,-9.550950050E0,1.042950034E0,-1.501050115E0
1.355618338E0,-9.724050522E0,1.120050073E0,-3.589500189E-1
1.358120800E0,-9.949050903E0,1.087050080E0,4.830000103E-1
1.360623261E0,-1.019805050E1,1.168050051E0,1.222950101E0
1.363125708E0,-1.031505013E1,1.237050056E0,1.648950100E0
1.365628093E0,-1.003995037E1,1.254000068E0,1.885950089E0
1.368130625E0,-1.012395000E1,1.315950036E0,2.526000023E0
1.370633088E0,-1.006800079E1,1.288050056E0,2.740950108E0
1.373135559E0,-1.018800068E1,1.213050008E0,2.715000153E0
1.375638020E0,-1.042800045E1,1.150950074E0,2.670000076E0
1.378140482E0,-1.050195026E1,1.003050089E0,2.401050091E0
1.380642959E0,-1.071705055E1,8.400000334E-1,1.999050140E0
1.383145420E0,-1.096395016E1,8.160000443E-1,1.570050120E0
1.385647881E0,-1.117995071E1,9.090000391E-1,1.129950047E0
1.388150342E0,-1.163205051E1,9.379500151E-1,7.420500517E-1
1.390652803E0,-1.212795067E1,9.310500622E-1,3.630000055E-1
1.393155264E0,-1.249500084E1,9.190500379E-1,1.000500023E-1
1.395657726E0,-1.296405029E1,9.330000281E-1,-2.100000158E-2
1.398160188E0,-1.358700085E1,9.499500394E-1,1.690500081E-1
1.400662650E0,-1.411095047E1,8.929500580E-1,4.999500215E-1
1.403165112E0,-1.457595062E1,8.970000148E-1,8.809500337E-1
1.405667545E0,-1.508400059E1,9.000000358E-1,1.384050012E0
1.408169930E0,-1.548405075E1,9.480000734E-1,2.029950142E0
1.410672384E0,-1.590000057E1,9.930000305E-1,2.866050243E0
1.413174846E0,-1.619700050E1,1.168050051E0,3.702000141E0
1.415677307E0,-1.658100128E1,1.242000103E0,4.249950409E0
1.418179779E0,-1.683705139E1,1.336050034E0,4.777050018E0
1.420682240E0,-1.702605057E1,1.395000100E0,5.208000183E0
1.423184702E0,-1.734000015E1,1.294950008E0,5.517000198E0
1.425687164E0,-1.738995171E1,1.276050091E0,5.800050259E0
1.428189626E0,-1.739505005E1,1.269000053E0,5.778000355E0
1.430692088E0,-1.728900146E1,1.297050118E0,5.659050465E0
1.433194550E0,-1.702095032E1,1.273050070E0,4.911000252E0
1.435697012E0,-1.650900078E1,1.324050069E0,4.192950249E0
1.438199473E0,-1.622805023E1,1.285050035E0,3.928950071E0
1.440701929E0,-1.613504982E1,1.099050045E0,3.951000214E0
1.443204390E0,-1.629795074E1,8.779500127E-1,4.140000343E0
1.445706851E0,-1.618800163E1,5.119500160E-1,4.260000229E0
1.448209312E0,-1.619295120E1,1.930500120E-1,4.393949986E0
1.450711794E0,-1.618500137E1,2.295000106E-2,4.461000443E0
1.453214256E0,-1.602195168E1,-2.110500038E-1,4.333950043E0
1.455716718E0,-1.583805084E1,-4.500000179E-1,4.324950218E0
1.458219180E0,-1.576905060E1,-7.230000496E-1,4.246050358E0
1.460721642E0,-1.567500114E1,-1.249950051E0,3.811950207E0
1.463224104E0,-1.552695084E1,-1.446000099E0,3.004950047E0
1.465726565E0,-1.557195091E1,-1.753050089E0,1.726050138E0
1.468229026E0,-1.592700100E1,-2.042999983E0,2.890500128E-1
1.470731487E0,-1.579005051E1,-2.287050009E0,-4.189500213E-1
1.473233962E0,-1.551495075E1,-2.974050045E0,-1.261950016E0
1.475736423E0,-1.539300060E1,-3.481950283E0,-2.074050188E0
1.478238885E0,-1.492800045E1,-3.834000111E0,-1.369950056E0
1.480741342E0,-1.467405033E1,-3.946950197E0,-1.597050071E0
1.483243804E0,-1.444695091E1,-3.532050133E0,-7.300500274E-1
1.485746031E0,-1.437495041E1,-2.725050211E0,4.005000368E-2
1.488248721E0,-1.421895027E1,-2.634000063E0,-1.027050018E0
1.490751190E0,-1.389600086E1,-2.943000078E0,-1.834050059E0
1.493253651E0,-1.362495041E1,-2.658000231E0,-1.927950144E0
1.495756113E0,-1.369005108E1,-2.413950205E0,-3.693000078E0
1.498258574E0,-1.280100060E1,-3.925050259E0,-6.556950092E0
1.500761036E0,-1.213800049E1,-4.492950439E0,-7.936950207E0
1.503263497E0,-1.180005074E1,-4.085999966E0,-8.220000267E0
1.505765958E0,-1.195095062E1,-4.021049976E0,-7.882050514E0
1.508268419E0,-1.218105030E1,-4.440000057E0,-7.900950432E0
1.510770880E0,-1.181205082E1,-5.071950436E0,-7.150950432E0
1.513273342E0,-1.207995033E1,-5.551050186E0,-6.580950260E0
1.515775799E0,-1.286595058E1,-5.899050236E0,-6.258000374E0
1.518278261E0,-1.314795017E1,-6.130950451E0,-6.933000565E0
1.520780492E0,-1.196295071E1,-6.148050308E0,-8.703000069E0
1.523282914E0,-9.391050339E0,-6.826050282E0,-1.054305077E1
1.525785375E0,-7.393050194E0,-7.506000519E0,-1.219995022E1
1.528287861E0,-5.974950314E0,-9.019050598E0,-1.405395031E1
1.530790323E0,-4.531050205E0,-1.001100063E1,-1.629104996E1
1.533292793E0,-2.701050043E0,-8.956950188E0,-1.552005100E1
1.535795255E0,-2.512050152E0,-7.354950428E0,-1.134495068E1
1.538297716E0,-3.313950062E0,-6.832950115E0,-5.025000095E0
1.540800178E0,-3.685950279E0,-7.429050446E0,-1.978050113E0
1.543302640E0,-3.408000231E0,-7.498950481E0,-1.249950051E0
1.545805102E0,-5.365050316E0,-7.036050320E0,1.395000052E-2
1.548307564E0,-6.735000134E0,-6.706050396E0,1.860000134E0
1.550810026E0,-6.921000481E0,-6.507000446E0,3.819000244E0
1.553312487E0,-6.406050205E0,-5.973000050E0,4.957050323E0
1.555814944E0,-5.106000423E0,-4.885950089E0,5.536050320E0
1.558317405E0,-4.261050224E0,-3.873000145E0,5.685000420E0
1.560819866E0,-3.592050076E0,-3.172950268E0,5.055000305E0
1.563322328E0,-3.118050098E0,-2.704050064E0,4.054049969E0
1.565824790E0,-2.577000141E0,-2.482950211E0,2.967000246E0
1.568327237E0,-2.134050131E0,-2.268000126E0,2.167050123E0
1.570829699E0,-1.930050135E0,-2.052000046E0,1.960950136E0
1.573332161E0,-1.765050054E0,-2.208000183E0,2.071050167E0
1.575834627E0,-1.714950085E0,-2.329950094E0,2.629050016E0
1.578337088E0,-1.546950102E0,-2.184000015E0,3.205950260E0
1.580839568E0,-1.702950120E0,-2.218050003E0,3.244050264E0
1.583342029E0,-1.935000062E0,-2.500050068E0,3.073950052E0
1.585844491E0,-2.332950115E0,-2.790000200E0,3.309000254E0
1.588346953E0,-2.979000092E0,-3.208950043E0,4.249950409E0
1.590849415E0,-3.468000174E0,-3.445950270E0,4.590000153E0
1.593351877E0,-3.670950174E0,-3.517950058E0,4.555050373E0
1.595854339E0,-3.937050104E0,-4.110000134E0,4.732050419E0
1.598356800E0,-3.961050272E0,-4.615050316E0,4.272000313E0
1.600859185E0,-3.822000265E0,-4.900050163E0,2.686050177E0
1.603361735E0,-3.292950153E0,-4.977000237E0,5.449500084E-1
1.605864199E0,-2.722950220E0,-5.206950188E0,-1.578000069E0
1.608366651E0,-2.160000086E0,-5.671050072E0,-3.421950102E0
1.610869113E0,-1.693050027E0,-6.100050449E0,-4.965000153E0
1.613371498E0,-1.267050028E0,-6.912000179E0,-5.215950012E0
1.615874043E0,-8.140500188E-1,-7.290000439E0,-4.720050335E0
1.618376430E0,-2.539499998E-1,-7.053000450E0,-5.086950302E0
1.620878951E0,5.190000534E-1,-6.888000488E0,-5.769000053E0
1.623381338E0,1.270950079E0,-6.720000267E0,-6.318000317E0
1.625883874E0,1.443000078E0,-6.780000210E0,-6.378000259E0
1.628386338E0,8.299500346E-1,-7.093950272E0,-6.100050449E0
1.630888799E0,-1.950000064E-3,-7.137000561E0,-6.771000385E0
1.633391261E0,-5.170500278E-1,-7.008000374E0,-8.449049950E0
1.635893722E0,2.100000083E-1,-7.374000549E0,-1.059300041E1
1.638396184E0,1.554000020E0,-7.930050373E0,-1.111800098E1
1.640898569E0,2.647950172E0,-8.617050171E0,-1.081605053E1
1.643401028E0,2.080049992E0,-9.289950371E0,-9.376049995E0
1.645903490E0,2.296050072E0,-9.360000610E0,-7.561050415E0
1.648405951E0,4.162050247E0,-8.337000847E0,-5.182950020E0
1.650908427E0,7.093050480E0,-6.993000507E0,-2.833050251E0
1.653410888E0,1.066905022E1,-5.398050308E0,5.070000291E-1
1.655913351E0,1.309005070E1,-4.347000122E0,2.671950102E0
1.658415813E0,1.334400082E1,-4.177050114E0,2.791950226E0
1.660918275E0,1.237695026E1,-4.018949986E0,3.028950214E0
1.663420737E0,1.068105030E1,-3.151950121E0,2.722050190E0
1.665923199E0,6.210000515E0,-5.725950241E0,2.194950104E0
1.668425661E0,3.871950150E0,-8.109000206E0,1.804950118E0
1.670928122E0,2.590950012E0,-8.566950798E0,2.635950089E0
1.673430583E0,1.030950069E0,-8.619000435E0,3.834000111E0
1.675933044E0,-6.270000339E-1,-8.904000282E0,3.807000160E0
1.678435500E0,-1.333950043E0,-9.285000801E0,4.642950058E0
1.680937961E0,-3.313950062E0,-9.874050140E0,4.806000233E0
1.683440437E0,-4.500000000E0,-1.029405022E1,4.351050377E0
1.685942899E0,-5.392950058E0,-1.036995029E1,3.727950096E0
1.688445385E0,-6.301050186E0,-1.081095028E1,3.601050138E0
1.690947847E0,-6.826050282E0,-1.152000046E1,2.701050043E0
1.693450280E0,-6.691050529E0,-1.278195095E1,2.205000162E0
1.695952742E0,-7.012050152E0,-1.392000103E1,2.635950089E0
1.698455203E0,-7.341000557E0,-1.453800106E1,3.211050034E0
1.700957664E0,-7.891050339E0,-1.457100105E1,3.184950113E0
1.703460125E0,-8.133000374E0,-1.435800076E1,1.804950118E0
1.705962586E0,-9.460050583E0,-1.476300049E1,1.020000055E-1
1.708465047E0,-1.137600040E1,-1.459995079E1,-1.450950027E0
1.710967509E0,-1.300200081E1,-1.419300079E1,-2.098050117E0
1.713469971E0,-1.452600098E1,-1.372800064E1,-2.316000223E0
1.715972184E0,-1.583595085E1,-1.312500095E1,-2.067000151E0
1.718474874E0,-1.669995117E1,-1.232700062E1,-1.786950111E0
1.720977102E0,-1.762500000E1,-1.188405037E1,-1.839000106E0
1.723479793E0,-1.868100166E1,-1.188900089E1,-1.834050059E0
1.725982256E0,-1.926300049E1,-1.175505066E1,-1.734000087E0
1.728484497E0,-1.933995056E1,-1.143105030E1,-1.738950133E0
1.730987187E0,-1.994595146E1,-1.123695087E1,-1.699950099E0
1.733489420E0,-2.044095039E1,-1.105995083E1,-2.008949995E0
1.735992110E0,-2.084595108E1,-1.086600018E1,-2.637000084E0
1.738494343E0,-2.097795105E1,-1.054695034E1,-3.001050234E0
1.740997033E0,-2.086800194E1,-1.022700024E1,-3.064950228E0
1.743499497E0,-2.096595192E1,-9.870000839E0,-3.135000229E0
1.746001958E0,-2.102295113E1,-9.345000267E0,-2.979000092E0
1.748504420E0,-2.117205048E1,-8.818050385E0,-2.758950233E0
1.751006891E0,-2.144505119E1,-8.208000183E0,-2.673000097E0
1.753509121E0,-2.138505173E1,-7.459950447E0,-2.407050133E0
1.756011557E0,-2.119800186E1,-6.931050301E0,-2.224950075E0
1.758514018E0,-2.071005058E1,-6.469050407E0,-2.086050034E0
1.761016461E0,-2.016795158E1,-6.234000206E0,-2.184000015E0
1.763518922E0,-2.009895134E1,-6.100050449E0,-2.428050041E0
1.766021408E0,-1.980900002E1,-6.033000469E0,-2.541000128E0
1.768523870E0,-1.853700066E1,-5.983050346E0,-2.500050068E0
1.771026332E0,-1.746405029E1,-5.863050461E0,-2.119050026E0
1.773528794E0,-1.669500160E1,-5.760000229E0,-1.600050092E0
1.776031256E0,-1.608495140E1,-5.899050236E0,-1.285950065E0
1.778533718E0,-1.543305111E1,-6.057000160E0,-9.910500646E-1
1.781036179E0,-1.501695061E1,-6.157050133E0,-4.170000255E-1
1.783538640E0,-1.493505096E1,-6.046950340E0,3.540000021E-1
1.786041101E0,-1.487505054E1,-5.773950100E0,1.362000108E0
1.788543548E0,-1.446300030E1,-5.487000465E0,2.329950094E0
1.791046009E0,-1.378305054E1,-5.146950245E0,3.025950193E0
1.793548471E0,-1.300500107E1,-4.941000462E0,3.412050247E0
1.796050913E0,-1.231695080E1,-4.735050201E0,3.556050062E0
1.798553361E0,-1.156095028E1,-4.720050335E0,3.961050272E0
1.801055823E0,-1.084005070E1,-4.657950401E0,4.285950184E0
1.803558285E0,-1.028595066E1,-4.668000221E0,4.420050144E0
1.806060713E0,-9.934050560E0,-4.687050343E0,4.485000134E0
1.808563174E0,-9.661050797E0,-4.656000137E0,4.522950172E0
1.811065635E0,-9.385950089E0,-4.537950039E0,4.522950172E0
1.813568096E0,-9.513000488E0,-4.251000404E0,4.411050320E0
1.816070557E0,-9.819000244E0,-3.988050222E0,4.236000061E0
1.818573018E0,-1.015500069E1,-3.733950138E0,4.051949978E0
1.821075480E0,-1.056195068E1,-3.487050056E0,3.855000257E0
1.823577942E0,-1.081605053E1,-3.250050068E0,3.628050089E0
1.826080404E0,-1.108200073E1,-3.034050226E0,3.393000126E0
1.828582866E0,-1.118700027E1,-2.929050207E0,3.216000080E0
1.831085328E0,-1.124205017E1,-2.847000122E0,2.986050129E0
1.833587790E0,-1.135905075E1,-2.902950048E0,2.764950037E0
1.836090160E0,-1.153905010E1,-2.827950239E0,2.547000170E0
1.838592620E0,-1.176405048E1,-2.737050056E0,2.389050007E0
1.841095071E0,-1.209495068E1,-2.812050104E0,2.095050097E0
1.843597533E0,-1.253295040E1,-2.974050045E0,1.810050130E0
1.846100071E0,-1.319895077E1,-3.070050240E0,1.675950050E0
1.848602458E0,-1.371795082E1,-3.142050266E0,1.591950059E0
1.851104995E0,-1.420905113E1,-3.373950243E0,1.546050072E0
1.853607381E0,-1.489005089E1,-3.613950253E0,1.588950038E0
1.856109918E0,-1.588605118E1,-3.919950247E0,1.438950062E0
1.858612304E0,-1.667895126E1,-4.087950230E0,1.209000111E0
1.861114841E0,-1.748295021E1,-4.098000050E0,1.036050081E0
1.863617304E0,-1.809900093E1,-4.225049973E0,9.040500522E-1
1.866119766E0,-1.885800171E1,-4.312950134E0,6.600000262E-1
1.868622227E0,-1.962000084E1,-4.504950047E0,3.319500089E-1
1.871124708E0,-2.037195015E1,-4.852050304E0,-4.410000145E-1
1.873627093E0,-2.097495079E1,-5.278050423E0,-1.149000049E0
1.876129552E0,-2.155695152E1,-5.713950157E0,-2.152950048E0
1.878632014E0,-2.252700043E1,-6.001950264E0,-3.075000048E0
1.881134485E0,-2.264505196E1,-6.246000290E0,-3.904050112E0
1.883636947E0,-2.295405197E1,-6.612000465E0,-4.507050037E0
1.886139408E0,-2.311905098E1,-7.330950260E0,-4.703999996E0
1.888641870E0,-2.277600098E1,-7.894050598E0,-4.834950447E0
1.891144332E0,-2.298000145E1,-8.374950409E0,-5.086950302E0
1.893646794E0,-2.209905052E1,-8.908950806E0,-5.187000275E0
1.896149256E0,-1.947600174E1,-9.484050751E0,-5.317050457E0
1.898651718E0,-1.746900177E1,-9.657000542E0,-4.914000034E0
1.901154180E0,-1.570605087E1,-9.666000366E0,-4.629000187E0
1.903656641E0,-1.347705078E1,-9.654000282E0,-4.459050179E0
1.906159083E0,-1.105305099E1,-9.556050301E0,-4.099950314E0
1.908661544E0,-8.488050461E0,-9.463050842E0,-3.898950100E0
1.911164005E0,-6.106950283E0,-9.319050789E0,-3.967950106E0
1.913666451E0,-4.440000057E0,-9.144000053E0,-4.189050198E0
1.916168913E0,-3.343050241E0,-8.962050438E0,-4.126049995E0
1.918671404E0,-2.433000088E0,-8.835000038E0,-4.087950230E0
1.921173866E0,-1.642950058E0,-8.545050621E0,-3.901050091E0
1.923676328E0,-3.330000043E-1,-8.185950279E0,-3.564000130E0
1.926178781E0,1.930050135E0,-7.912950516E0,-3.039000034E0
1.928681243E0,3.526950121E0,-7.411950588E0,-2.733000040E0
1.931183704E0,4.689000130E0,-6.802050114E0,-2.004000187E0
1.933686165E0,5.248950481E0,-6.162000179E0,-1.279050112E0
1.936188626E0,5.137050152E0,-5.668950081E0,-6.700500250E-1
1.938691087E0,4.902000427E0,-5.254050255E0,-3.850500286E-1
1.941193548E0,4.672049999E0,-4.894950390E0,2.910000086E-1
1.943696010E0,4.015950203E0,-4.411050320E0,1.309050083E0
1.946198243E0,4.873050213E0,-4.138050079E0,1.659000039E0
1.948700687E0,4.714950085E0,-3.801000118E0,1.657050133E0
1.951203149E0,4.060950279E0,-3.408000231E0,1.654050112E0
1.953705610E0,3.855000257E0,-3.034050226E0,1.672950029E0
1.956208082E0,3.493950129E0,-2.674950123E0,1.707000136E0
1.958710577E0,2.491950035E0,-2.218050003E0,1.708950043E0
1.961213270E0,1.486950040E0,-1.842000127E0,1.851000071E0
1.963715502E0,9.880500436E-1,-1.561050057E0,1.864950061E0
