"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.185838767E1,-3.446250153E1,2.210625076E1,1.657500076E1
6.187839385E1,-3.326250076E1,2.259375000E1,1.636875153E1
6.189839515E1,-3.232500076E1,2.336250114E1,1.856250000E1
6.191839065E1,-3.159375191E1,2.302500153E1,1.998750114E1
6.193839548E1,-2.994375038E1,2.351250076E1,2.128125000E1
6.195839490E1,-2.926875114E1,2.306250000E1,2.058750153E1
6.197839043E1,-2.926875114E1,2.353125000E1,2.139375114E1
6.199839388E1,-2.878125191E1,2.364375114E1,2.148750114E1
6.201839190E1,-2.973750114E1,2.160000038E1,2.242500114E1
6.203839847E1,-2.985000038E1,2.122500038E1,2.272500038E1
6.205839911E1,-3.088125038E1,1.927500153E1,2.315625000E1
6.207839568E1,-3.324375153E1,1.839375114E1,2.276250076E1
6.209839997E1,-3.416250229E1,1.845000076E1,2.085000038E1
6.211839922E1,-3.221250153E1,1.942500114E1,2.205000114E1
6.213839442E1,-3.176250076E1,1.906875038E1,2.315625000E1
6.215839789E1,-3.300000000E1,2.133750153E1,2.000625038E1
6.217839653E1,-3.384375000E1,2.176875114E1,1.899375153E1
6.219839138E1,-3.363750076E1,2.158125114E1,1.858125114E1
6.221839447E1,-3.378750229E1,2.259375000E1,1.786875153E1
6.223839336E1,-3.378750229E1,2.231250000E1,1.758750153E1
6.225838829E1,-3.356250000E1,2.296875000E1,1.706250000E1
6.227839164E1,-3.285000229E1,2.407500076E1,1.695000076E1
6.229839019E1,-3.346875000E1,2.360625076E1,1.745625114E1
6.231839674E1,-3.453750229E1,2.255625153E1,1.636875153E1
6.233839765E1,-3.463125229E1,2.246250153E1,1.586250019E1
6.235839440E1,-3.601875305E1,2.161875153E1,1.616250038E1
6.237839886E1,-3.605625153E1,2.049375153E1,1.668750000E1
6.239839810E1,-3.714375305E1,1.918125153E1,1.610625076E1
6.241839348E1,-3.821250153E1,1.869375038E1,1.520625019E1
6.243839675E1,-4.070625305E1,1.623750114E1,1.432500076E1
6.245839515E1,-4.288125229E1,1.535625076E1,1.072500038E1
6.247838993E1,-4.336875153E1,1.458750057E1,9.618750572E0
6.249839341E1,-4.323750305E1,1.173750019E1,9.168750763E0
6.251839240E1,-4.355625153E1,1.063125038E1,9.187500000E0
6.253838716E1,-4.368750000E1,8.793750763E0,1.252500057E1
6.255838978E1,-4.297500229E1,7.368750095E0,1.395000076E1
6.257838865E1,-4.265625000E1,5.718750000E0,1.578750038E1
6.259839489E1,-4.162500000E1,4.368750095E0,1.531875038E1
6.261839582E1,-4.280625153E1,2.493750095E0,1.423125076E1
6.263839297E1,-4.426875305E1,2.268750191E0,1.342500019E1
6.265839722E1,-4.443750000E1,2.812500000E0,1.291875076E1
6.267839700E1,-4.404375076E1,2.531250000E0,1.291875076E1
6.269839090E1,-4.391250229E1,3.937500238E0,1.280625057E1
6.271839328E1,-4.441875076E1,6.300000191E0,1.235625076E1
6.273839106E1,-4.398750305E1,7.781250477E0,1.203750038E1
6.275839632E1,-4.351875305E1,1.185000038E1,1.297500038E1
6.277839671E1,-4.248750305E1,1.408125019E1,1.344375038E1
6.279839273E1,-4.151250076E1,1.676250076E1,1.250625038E1
6.281839668E1,-4.081875229E1,1.906875038E1,9.862500191E0
6.283839807E1,-4.115625000E1,2.124375153E1,6.412500381E0
6.285839273E1,-4.132500076E1,2.216250038E1,6.187500477E0
6.287839578E1,-4.066875076E1,2.274375153E1,7.893750191E0
6.289839457E1,-3.939375305E1,2.370000076E1,8.587500572E0
6.291839295E1,-3.806250000E1,2.428125191E1,1.089375019E1
6.293838484E1,-3.712500000E1,2.469375038E1,1.280625057E1
6.295838595E1,-3.515625000E1,2.649375153E1,1.408125019E1
6.297838165E1,-3.431250000E1,2.651250076E1,1.530000019E1
6.299838590E1,-3.290625000E1,2.628750038E1,1.702500153E1
6.301838514E1,-3.281250000E1,2.666250038E1,1.811250114E1
6.303839213E1,-3.174375153E1,2.621250153E1,1.751250076E1
6.305839420E1,-3.168750191E1,2.568750191E1,1.893750000E1
6.307839112E1,-3.189375114E1,2.503125191E1,1.884375000E1
6.309839551E1,-3.335625076E1,2.261250114E1,2.019375038E1
6.311839533E1,-3.322500229E1,2.105625153E1,2.141250038E1
6.313839231E1,-3.648750305E1,1.995000076E1,1.781250000E1
6.315839691E1,-3.695625305E1,2.021250153E1,1.730625153E1
6.317839648E1,-3.380625153E1,2.094375038E1,2.051250076E1
6.319839214E1,-3.311250305E1,2.169375038E1,2.090625000E1
6.321839458E1,-3.476250076E1,2.081250000E1,1.991250038E1
6.323839356E1,-3.508125305E1,2.145000076E1,1.809375000E1
6.325838858E1,-3.491250229E1,2.300625038E1,1.625625038E1
6.327839201E1,-3.521250153E1,2.281875038E1,1.606875038E1
6.329839086E1,-3.541875076E1,2.253750038E1,1.616250038E1
6.331838491E1,-3.451875305E1,2.330625153E1,1.605000114E1
6.333838849E1,-3.500625229E1,2.281875038E1,1.565625095E1
6.335838753E1,-3.504375076E1,2.401875114E1,1.432500076E1
6.337839408E1,-3.579375076E1,2.353125000E1,1.303125095E1
6.339839533E1,-3.729375076E1,2.210625076E1,1.254375076E1
6.341839094E1,-3.770625305E1,2.109375000E1,1.295625019E1
6.343839562E1,-3.866250229E1,2.068125153E1,1.145625019E1
6.345839516E1,-3.973125076E1,1.983750153E1,1.085625076E1
6.347839026E1,-4.044375229E1,1.816875076E1,9.675000191E0
6.349839385E1,-4.102500153E1,1.777500153E1,9.487500191E0
6.351839168E1,-4.136250305E1,1.556250095E1,8.812500000E0
6.353839840E1,-4.179375076E1,1.462500095E1,9.412500381E0
6.355839892E1,-4.222500229E1,1.398750019E1,1.044375038E1
6.357839589E1,-4.140000153E1,1.235625076E1,1.066875076E1
6.359840050E1,-4.213125229E1,9.225000381E0,1.402500057E1
6.361839873E1,-4.156875229E1,7.031250477E0,1.567500019E1
6.363839447E1,-4.171875000E1,5.193750381E0,1.590000057E1
6.365839781E1,-4.256250000E1,4.425000191E0,1.400625038E1
6.367839638E1,-4.220625305E1,4.706250191E0,1.198125076E1
6.369839150E1,-4.235625076E1,4.068750381E0,1.350000095E1
6.371839386E1,-4.196250153E1,4.443750381E0,1.370625019E1
6.373839274E1,-4.143750000E1,5.925000191E0,1.327500057E1
6.375838775E1,-4.149375153E1,6.731250286E0,1.306875038E1
6.377839106E1,-4.091250229E1,9.412500381E0,1.211250019E1
6.379838977E1,-3.999375153E1,1.136250019E1,1.228125095E1
6.381839525E1,-3.806250000E1,1.398750019E1,1.194375038E1
6.383839636E1,-3.785625076E1,1.556250095E1,1.273125076E1
6.385839314E1,-3.691875076E1,1.935000038E1,1.006875038E1
6.387839735E1,-3.693750000E1,2.026875114E1,7.743750095E0
6.389839735E1,-3.652500153E1,2.036250114E1,7.125000477E0
6.391839200E1,-3.616875076E1,2.064375114E1,8.643750191E0
6.393839567E1,-3.517500305E1,2.131875038E1,9.131250381E0
6.395839492E1,-3.324375153E1,2.248125076E1,1.102500057E1
6.397838996E1,-3.208125305E1,2.306250000E1,1.213125038E1
6.399839355E1,-3.026250076E1,2.293125153E1,1.355625057E1
6.401839122E1,-2.990625191E1,2.285625076E1,1.425000095E1
6.403839773E1,-2.851875114E1,2.416875076E1,1.494375038E1
6.405839911E1,-2.855625153E1,2.334375000E1,1.595625019E1
6.407839528E1,-2.701875114E1,2.300625038E1,1.606875038E1
6.409840004E1,-2.754375076E1,2.218125153E1,1.698750114E1
6.411839837E1,-2.825625038E1,2.096250153E1,1.751250076E1
6.413839396E1,-2.821875191E1,1.968750000E1,1.833750153E1
6.415839779E1,-2.874375153E1,1.884375000E1,1.893750000E1
6.417839640E1,-3.045000076E1,1.640625000E1,1.816875076E1
6.419839115E1,-3.093750191E1,1.668750000E1,1.807500076E1
6.421839364E1,-2.910000038E1,1.653750038E1,1.918125153E1
6.423839307E1,-2.917500114E1,1.728750038E1,1.927500153E1
6.425838793E1,-2.986875153E1,1.689375114E1,1.856250000E1
6.427839130E1,-3.041250038E1,1.760625076E1,1.846875000E1
6.429839022E1,-2.885625076E1,1.792500114E1,1.856250000E1
6.431839538E1,-2.823750114E1,1.830000114E1,1.734375000E1
6.433839650E1,-2.825625038E1,1.876875114E1,1.865625000E1
6.435839321E1,-2.831250191E1,1.912500000E1,1.794375038E1
6.437839788E1,-2.835000038E1,1.820625114E1,1.794375038E1
6.439839738E1,-2.842500114E1,1.839375114E1,1.693125153E1
6.441839184E1,-2.891250038E1,1.856250000E1,1.734375000E1
6.443839580E1,-2.996250153E1,1.843125153E1,1.663125038E1
6.445839474E1,-3.157500076E1,1.839375114E1,1.481250095E1
6.447838966E1,-3.258750153E1,1.642500114E1,1.413750076E1
6.449839317E1,-3.361875153E1,1.511250019E1,1.456875038E1
6.451839114E1,-3.485625076E1,1.462500095E1,1.295625019E1
6.453839800E1,-3.534375000E1,1.340625095E1,1.126875019E1
6.455839810E1,-3.710625076E1,1.179375076E1,9.975000381E0
6.457839458E1,-3.738750076E1,1.170000076E1,9.075000763E0
6.459839946E1,-3.780000305E1,1.003125000E1,8.587500572E0
6.461839865E1,-3.804375076E1,8.925000191E0,9.318750381E0
6.463839379E1,-3.650625229E1,8.325000763E0,9.937500000E0
6.465839705E1,-3.725625229E1,6.843750477E0,1.136250019E1
6.467839567E1,-3.641250229E1,3.656250238E0,1.342500019E1
6.469839116E1,-3.665625000E1,2.081250191E0,1.323750019E1
6.471839441E1,-3.733125305E1,6.750000119E-1,1.175625038E1
6.473839321E1,-3.761250305E1,1.875000075E-2,1.065000057E1
6.475838852E1,-3.661875153E1,9.562500119E-1,1.083750057E1
6.477839200E1,-3.592500305E1,2.625000179E-1,1.357500076E1
6.479839067E1,-3.543750000E1,8.250000477E-1,1.387500095E1
6.481838569E1,-3.573750305E1,3.018750191E0,1.282500076E1
6.483838920E1,-3.519375229E1,3.937500238E0,1.181250000E1
6.485838764E1,-3.493125153E1,6.150000095E0,1.087500000E1
6.487839373E1,-3.356250000E1,7.293750286E0,1.196250057E1
6.489839458E1,-3.228750229E1,9.543750763E0,1.383750057E1
6.491839096E1,-3.172500038E1,1.147500038E1,1.310625076E1
6.493839541E1,-3.189375114E1,1.423125076E1,1.126875019E1
6.495839498E1,-3.195000076E1,1.496250057E1,9.843750000E0
6.497839036E1,-3.181875038E1,1.376250076E1,1.147500038E1
6.499839409E1,-3.183750153E1,1.415625095E1,1.276875019E1
6.501839281E1,-3.080625153E1,1.501875019E1,1.486875057E1
6.503838781E1,-2.896875191E1,1.552500057E1,1.638750076E1
6.505839099E1,-2.722500038E1,1.685625076E1,1.826250076E1
6.507838951E1,-2.578125191E1,1.717500114E1,1.948125076E1
6.509839564E1,-2.529375076E1,1.710000038E1,1.998750114E1
6.511839623E1,-2.418750191E1,1.803750038E1,1.936875153E1
6.513839278E1,-2.390625000E1,1.796250153E1,1.996875000E1
6.515839710E1,-2.336250114E1,1.687500000E1,2.049375153E1
6.517839832E1,-2.347500038E1,1.650000000E1,2.040000153E1
6.519839188E1,-2.422500038E1,1.473750019E1,2.152500153E1
6.521839365E1,-2.521875191E1,1.415625095E1,2.173125076E1
6.523839124E1,-2.750625038E1,1.464375019E1,1.970625114E1
6.525839700E1,-2.801250076E1,1.445625019E1,2.041875076E1
6.527839775E1,-2.647500038E1,1.468125057E1,2.193750000E1
6.529839366E1,-2.726250076E1,1.539375019E1,2.261250114E1
6.531839736E1,-2.761875153E1,1.612500000E1,2.180625153E1
6.533839615E1,-2.895000076E1,1.674375153E1,2.128125000E1
6.535839110E1,-2.953125191E1,1.663125038E1,2.148750114E1
6.537839442E1,-2.896875191E1,1.655625153E1,2.169375038E1
6.539839312E1,-2.936250114E1,1.719375038E1,2.268750000E1
6.541838794E1,-2.863125038E1,1.876875114E1,2.236875153E1
6.543839195E1,-2.821875191E1,1.998750114E1,2.235000038E1
6.545839078E1,-2.788125038E1,2.062500000E1,2.193750000E1
6.547838670E1,-2.844375038E1,2.143125153E1,2.152500153E1
6.549839090E1,-3.007500076E1,2.176875114E1,2.060625076E1
6.551838841E1,-3.106875038E1,2.128125000E1,2.051250076E1
6.553839488E1,-3.200625229E1,2.143125153E1,1.959375000E1
6.555839887E1,-3.300000000E1,2.058750153E1,1.931250000E1
6.557839424E1,-3.442500305E1,1.835625076E1,1.974375153E1
6.559839771E1,-3.491250229E1,1.741875076E1,1.884375000E1
6.561839660E1,-3.688125229E1,1.625625038E1,1.835625076E1
6.563839366E1,-3.770625305E1,1.486875057E1,1.798125076E1
6.565839841E1,-3.879375076E1,1.428750038E1,1.828125000E1
6.567839710E1,-3.806250000E1,1.263750076E1,1.841250038E1
6.569839208E1,-3.864375305E1,1.126875019E1,2.105625153E1
6.571839447E1,-3.735000229E1,9.468750000E0,2.208750153E1
6.573839342E1,-3.695625305E1,7.443750381E0,2.332500076E1
6.575838845E1,-3.682500076E1,5.437500000E0,2.426250076E1
6.577839182E1,-3.693750000E1,4.143750191E0,2.366250038E1
6.579839085E1,-3.858750153E1,4.743750095E0,2.356875038E1
6.581838491E1,-3.886875153E1,4.462500095E0,2.266875076E1
6.583838845E1,-3.804375076E1,6.131250381E0,2.263125038E1
6.585838723E1,-3.841875076E1,7.518750191E0,2.332500076E1
6.587839340E1,-3.933750153E1,9.056250572E0,2.308125114E1
6.589839459E1,-3.943125153E1,1.198125076E1,2.255625153E1
6.591839023E1,-3.798750305E1,1.625625038E1,2.308125114E1
6.593839476E1,-3.577500153E1,2.055000114E1,2.484375191E1
6.595839486E1,-3.440625000E1,2.343750000E1,2.439375114E1
6.597839052E1,-3.470625305E1,2.525625038E1,2.225625038E1
6.599839421E1,-3.519375229E1,2.506875038E1,2.246250153E1
6.601839178E1,-3.303750229E1,2.574375153E1,2.266875076E1
6.603839784E1,-3.142500114E1,2.542500114E1,2.396250153E1
6.605839887E1,-2.820000076E1,2.615625191E1,2.456250191E1
6.607839527E1,-2.555625153E1,2.741250038E1,2.536875153E1
6.609839998E1,-2.223750114E1,2.786250114E1,2.546250153E1
6.611839822E1,-2.085000038E1,2.825625038E1,2.536875153E1
6.613839370E1,-1.869375038E1,2.840625191E1,2.495625114E1
6.615839758E1,-1.839375114E1,2.859375191E1,2.506875038E1
6.617839589E1,-1.841250038E1,2.767500114E1,2.506875038E1
6.619839106E1,-1.741875076E1,2.853750038E1,2.506875038E1
6.621839344E1,-1.833750153E1,2.795625114E1,2.557500076E1
6.623839220E1,-1.886250114E1,2.720625114E1,2.688750076E1
6.625838730E1,-1.936875153E1,2.636250114E1,2.690625191E1
6.627839065E1,-2.073750114E1,2.587500191E1,2.640000153E1
6.629838953E1,-2.244375038E1,2.510625076E1,2.741250038E1
6.631839502E1,-2.191875076E1,2.621250153E1,2.730000114E1
6.633839609E1,-2.173125076E1,2.623125076E1,2.769375038E1
6.635839279E1,-2.291250038E1,2.546250153E1,2.681250191E1
6.637839714E1,-2.446875191E1,2.578125191E1,2.709375191E1
6.639839684E1,-2.366250038E1,2.655000114E1,2.709375191E1
6.641839143E1,-2.261250114E1,2.658750153E1,2.829375076E1
6.643839525E1,-2.323125076E1,2.793750191E1,2.716875076E1
6.645839439E1,-2.321250153E1,2.848125076E1,2.686875153E1
6.647838974E1,-2.375625038E1,2.902500153E1,2.493750191E1
6.649839307E1,-2.435625076E1,3.112500191E1,2.379375076E1
6.651839078E1,-2.420625114E1,3.221250153E1,2.349375153E1
6.653839774E1,-2.458125114E1,3.275625229E1,2.317500114E1
6.655839819E1,-2.516250038E1,3.183750153E1,2.238750076E1
6.657839496E1,-2.598750114E1,3.116250038E1,2.319375038E1
6.659839954E1,-2.748750114E1,3.020625114E1,2.360625076E1
6.661839782E1,-2.964375114E1,2.896875191E1,2.311875153E1
6.663839348E1,-3.170625114E1,2.836875153E1,2.231250000E1
6.665839694E1,-3.511875153E1,2.643750191E1,2.023125076E1
6.667839570E1,-3.791250229E1,2.589375114E1,1.811250114E1
6.669839050E1,-4.010625076E1,2.499375153E1,1.550625038E1
6.671839300E1,-4.081875229E1,2.368125153E1,1.522500038E1
6.673839224E1,-4.055625153E1,2.103750038E1,1.768125153E1
6.675838739E1,-3.958125305E1,1.951875114E1,2.032500076E1
6.677839077E1,-3.841875076E1,1.653750038E1,2.520000076E1
6.679838992E1,-3.742500305E1,1.453125095E1,2.673750114E1
6.681839542E1,-3.806250000E1,1.250625038E1,2.677500153E1
6.683839675E1,-4.070625305E1,1.076250076E1,2.467500114E1
6.685839325E1,-4.132500076E1,1.149375057E1,2.345625114E1
6.687839824E1,-4.104375076E1,1.168125057E1,2.375625038E1
6.689839777E1,-4.070625305E1,1.141875076E1,2.536875153E1
6.691839207E1,-3.920625305E1,1.218750095E1,2.495625114E1
6.693839552E1,-4.044375229E1,1.308750057E1,2.493750191E1
6.695839440E1,-4.141875076E1,1.552500057E1,2.298750114E1
6.697838953E1,-4.076250076E1,1.719375038E1,2.246250153E1
6.699839295E1,-3.851250076E1,2.120625114E1,2.240625000E1
6.701839076E1,-3.731250000E1,2.373750114E1,2.379375076E1
6.703839731E1,-3.523125076E1,2.782500076E1,2.242500114E1
6.705839861E1,-3.590625000E1,2.906250191E1,1.978125000E1
6.707839507E1,-3.693750000E1,2.958750153E1,1.816875076E1
6.709839937E1,-3.648750305E1,2.951250076E1,1.968750000E1
6.711839786E1,-3.592500305E1,2.945625114E1,2.109375000E1
6.713839351E1,-3.341250229E1,3.007500076E1,2.289375114E1
6.715839725E1,-3.116250038E1,3.114375114E1,2.338125038E1
6.717839647E1,-2.934375191E1,3.202500153E1,2.548125076E1
6.719839168E1,-2.799375153E1,3.187500191E1,2.600625038E1
6.721839454E1,-2.555625153E1,3.294375229E1,2.718750191E1
6.723839280E1,-2.467500114E1,3.324375153E1,2.728125191E1
6.725838781E1,-2.383125114E1,3.225000000E1,2.851875114E1
6.727839154E1,-2.355000114E1,3.234375000E1,2.840625191E1
6.729839050E1,-2.366250038E1,3.226875305E1,2.902500153E1
6.731839676E1,-2.390625000E1,3.142500114E1,3.003750038E1
6.733839725E1,-2.542500114E1,3.001875114E1,3.116250038E1
6.735839349E1,-2.799375153E1,2.838750076E1,3.088125038E1
6.737839789E1,-3.061875153E1,2.795625114E1,2.926875114E1
6.739839698E1,-2.887500191E1,2.911875153E1,3.136875153E1
6.741839262E1,-2.662500191E1,3.009375191E1,3.256875229E1
6.743839638E1,-2.752500153E1,2.904375076E1,3.178125191E1
6.745839495E1,-2.846250153E1,2.949375153E1,3.095625114E1
6.747838999E1,-3.026250076E1,2.971875191E1,2.934375191E1
6.749839323E1,-3.031875038E1,2.926875114E1,3.076875114E1
6.751839196E1,-2.885625076E1,2.975625038E1,3.116250038E1
6.753838703E1,-2.874375153E1,2.985000038E1,3.095625114E1
6.755838952E1,-2.893125153E1,2.966250038E1,3.076875114E1
6.757838828E1,-2.861250114E1,3.067500114E1,3.054375076E1
6.759839508E1,-2.919375038E1,3.296250153E1,2.900625038E1
6.761839595E1,-2.994375038E1,3.320625305E1,2.799375153E1
6.763839262E1,-3.166875076E1,3.399375153E1,2.666250038E1
6.765839718E1,-3.451875305E1,3.262500000E1,2.658750153E1
6.767839626E1,-3.528750229E1,3.215625000E1,2.557500076E1
6.769839182E1,-3.682500076E1,3.183750153E1,2.456250191E1
6.771839532E1,-3.808125305E1,3.133125114E1,2.347500038E1
6.773839426E1,-4.166250229E1,2.859375191E1,2.340000153E1
6.775838775E1,-4.295625305E1,2.726250076E1,2.302500153E1
6.777838987E1,-4.451250076E1,2.602500153E1,2.152500153E1
6.779838800E1,-4.515000153E1,2.463750076E1,2.214375114E1
6.781839350E1,-4.533750153E1,2.270625114E1,2.358750153E1
6.783839400E1,-4.520625305E1,2.049375153E1,2.422500038E1
6.785839028E1,-4.383750153E1,1.771875000E1,2.859375191E1
6.787839805E1,-4.295625305E1,1.552500057E1,3.063750076E1
6.789839635E1,-4.130625153E1,1.318125057E1,3.249375153E1
6.791839177E1,-4.342500305E1,1.027500057E1,3.221250153E1
6.793839424E1,-4.447500229E1,1.006875038E1,3.101250076E1
6.795839226E1,-4.516875076E1,1.051875019E1,3.161250114E1
6.797838647E1,-4.447500229E1,1.035000038E1,3.161250114E1
6.799838922E1,-4.346250153E1,1.230000019E1,3.178125191E1
6.801838823E1,-4.372500229E1,1.348125076E1,3.217500305E1
6.803839671E1,-4.372500229E1,1.597500038E1,3.093750191E1
6.805839756E1,-4.228125000E1,1.895625114E1,3.108750153E1
6.807839291E1,-3.871875000E1,2.326875114E1,3.273750305E1
6.809839666E1,-3.671250153E1,2.589375114E1,3.331875229E1
6.811839506E1,-3.478125000E1,3.026250076E1,3.103125191E1
6.813839084E1,-3.568125153E1,3.142500114E1,2.911875153E1
6.815839529E1,-3.763125229E1,3.054375076E1,2.780625153E1
6.817839343E1,-3.633750153E1,2.938125038E1,2.964375114E1
6.819838924E1,-3.446250153E1,3.043125153E1,2.983125114E1
6.821839246E1,-3.046875191E1,3.118125153E1,3.063750076E1
6.823839206E1,-2.833125114E1,3.180000114E1,3.223125076E1
6.825838781E1,-2.471250153E1,3.170625114E1,3.153750038E1
6.827839182E1,-2.394375038E1,3.172500038E1,3.225000000E1
6.829839060E1,-2.201250076E1,3.157500076E1,3.316875076E1
6.831839579E1,-2.077500153E1,3.133125114E1,3.376875305E1
6.833839710E1,-1.965000153E1,2.998125076E1,3.429375076E1
6.835839344E1,-1.888125038E1,2.973750114E1,3.500625229E1
6.837839798E1,-1.893750000E1,2.872500038E1,3.541875076E1
6.839839738E1,-1.903125000E1,2.788125038E1,3.523125076E1
6.841839196E1,-2.038125038E1,2.611875153E1,3.656250000E1
6.843839600E1,-2.190000153E1,2.598750114E1,3.444375229E1
6.845839502E1,-2.261250114E1,2.559375191E1,3.485625076E1
6.847838990E1,-1.946250153E1,2.566875076E1,3.446250153E1
6.849839357E1,-1.963125038E1,2.694375038E1,3.444375229E1
6.851839129E1,-2.154375076E1,2.709375191E1,3.292500305E1
6.853839763E1,-2.180625153E1,2.735625076E1,3.170625114E1
6.855839778E1,-2.221875000E1,2.698125076E1,3.232500076E1
6.857839439E1,-2.278125000E1,2.733750153E1,3.170625114E1
6.859839904E1,-2.250000000E1,2.906250191E1,3.018750191E1
6.861839764E1,-2.197500038E1,2.990625191E1,2.926875114E1
6.863839319E1,-2.176875114E1,2.990625191E1,2.885625076E1
6.865839672E1,-2.094375038E1,3.076875114E1,2.784375191E1
6.867839574E1,-2.088750076E1,3.213750076E1,2.690625191E1
6.869839113E1,-2.118750000E1,3.176250076E1,2.681250191E1
6.871839368E1,-2.278125000E1,3.052500153E1,2.724375153E1
6.873839271E1,-2.366250038E1,2.994375038E1,2.694375038E1
6.875838769E1,-2.546250153E1,2.870625114E1,2.716875076E1
6.877839154E1,-2.673750114E1,2.784375191E1,2.656875038E1
6.879839038E1,-2.943750191E1,2.797500038E1,2.514375114E1
6.881838439E1,-3.281250000E1,2.540625191E1,2.488125038E1
6.883838847E1,-3.378750229E1,2.463750076E1,2.358750153E1
6.885838742E1,-3.583125305E1,2.347500038E1,2.248125076E1
6.887839379E1,-3.626250076E1,2.246250153E1,2.330625153E1
6.889839490E1,-3.620625305E1,2.098125076E1,2.311875153E1
6.891839062E1,-3.616875076E1,1.989375114E1,2.424375153E1
6.893839525E1,-3.609375000E1,1.678125000E1,2.641875076E1
6.895839474E1,-3.538125229E1,1.522500038E1,2.743125153E1
6.897839017E1,-3.532500076E1,1.385625076E1,2.786250114E1
6.899839363E1,-3.517500305E1,1.267500019E1,2.838750076E1
6.901839134E1,-3.615000153E1,1.171875000E1,2.728125191E1
6.903839803E1,-3.718125153E1,1.205625057E1,2.636250114E1
6.905839927E1,-3.755625153E1,1.241250038E1,2.546250153E1
6.907839571E1,-3.688125229E1,1.417500019E1,2.362500000E1
6.909839984E1,-3.693750000E1,1.545000076E1,2.330625153E1
6.911839811E1,-3.693750000E1,1.783125114E1,2.186250114E1
6.913839347E1,-3.513750076E1,1.935000038E1,2.203125000E1
6.915839754E1,-3.204375076E1,2.274375153E1,2.229375076E1
6.917839644E1,-3.030000114E1,2.508750153E1,2.146875000E1
6.919839161E1,-2.930625153E1,2.739375114E1,1.912500000E1
