"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.232911237E1,-3.299999982E-2,-9.634950638E0,6.655050278E0
1.233161537E1,1.605000161E-2,-9.415050507E0,6.496950150E0
1.233411814E1,1.879500151E-1,-9.228000641E0,6.693000317E0
1.233662099E1,3.660000265E-1,-9.060000420E0,7.134000301E0
1.233912376E1,5.790000558E-1,-8.811000824E0,7.471950531E0
1.234162653E1,6.720000505E-1,-8.530950546E0,7.636950493E0
1.234412928E1,6.940500140E-1,-8.440050125E0,7.684950352E0
1.234663228E1,3.679500222E-1,-8.392050743E0,7.419000149E0
1.234913505E1,-2.899500132E-1,-8.377950668E0,6.739050388E0
1.235163783E1,-8.190000653E-1,-8.476050377E0,6.034950256E0
1.235414060E1,-9.840000272E-1,-8.539950371E0,5.448000431E0
1.235664344E1,-1.285950065E0,-8.587950706E0,4.939950466E0
1.235914624E1,-1.437000036E0,-8.725049973E0,4.641000271E0
1.236164901E1,-1.462950110E0,-8.848950386E0,4.341000080E0
1.236415178E1,-1.624050021E0,-9.051000595E0,3.766950130E0
1.236665455E1,-1.603950024E0,-9.300000191E0,3.304050207E0
1.236915754E1,-1.473000050E0,-9.466950417E0,2.815950155E0
1.237166039E1,-1.303050041E0,-9.546000481E0,2.329950094E0
1.237416309E1,-1.231050014E0,-9.597000122E0,2.076000214E0
1.237666593E1,-1.236000061E0,-9.640050888E0,1.972950101E0
1.237916870E1,-1.378950119E0,-9.742950439E0,1.834050059E0
1.238167146E1,-1.509000063E0,-9.855000496E0,1.678050041E0
1.238417446E1,-1.815000057E0,-9.894000053E0,1.345050097E0
1.238667723E1,-2.287050009E0,-9.964950562E0,8.350500464E-1
1.238918000E1,-2.275050163E0,-9.891000748E0,3.060000241E-1
1.239168277E1,-2.569950104E0,-9.913050652E0,-4.095000029E-2
1.239418560E1,-2.697000027E0,-9.891000748E0,-3.210000098E-1
1.239668837E1,-2.674950123E0,-9.793050766E0,-4.480500221E-1
1.239919113E1,-2.361000061E0,-9.664050102E0,-4.600500166E-1
1.240169390E1,-2.257950068E0,-9.517950058E0,-4.600500166E-1
1.240419690E1,-2.436000109E0,-9.490950584E0,-3.900000155E-1
1.240669967E1,-2.553000212E0,-9.501000404E0,-2.700000107E-1
1.240920251E1,-2.542950153E0,-9.453000069E0,1.360500008E-1
1.241170520E1,-2.425950050E0,-9.337950706E0,5.910000205E-1
1.241420805E1,-2.421000004E0,-9.204000473E0,7.780500650E-1
1.241671082E1,-2.446950197E0,-9.133950233E0,8.760000467E-1
1.241921382E1,-2.638950109E0,-8.998050690E0,8.280000687E-1
1.242171658E1,-3.171000242E0,-8.899950027E0,3.420000076E-1
1.242421935E1,-3.649950266E0,-8.797050476E0,-7.020000219E-1
1.242672211E1,-4.087950230E0,-8.608050346E0,-2.244000196E0
1.242922497E1,-4.612950325E0,-8.493000031E0,-3.994950294E0
1.243172774E1,-5.155950069E0,-8.515950203E0,-6.021000385E0
1.243423051E1,-5.532000065E0,-8.562000275E0,-8.320050240E0
1.243673328E1,-5.812050343E0,-8.524050713E0,-1.024605083E1
1.243923629E1,-5.998950481E0,-8.434950829E0,-1.167795086E1
1.244173906E1,-5.953950405E0,-8.560050011E0,-1.301400089E1
1.244424183E1,-5.887050152E0,-8.575950623E0,-1.392705059E1
1.244674460E1,-5.941950321E0,-8.629050255E0,-1.387200069E1
1.244924737E1,-5.920050144E0,-8.743950844E0,-1.287495041E1
1.245175021E1,-5.629950047E0,-8.866050720E0,-1.159905052E1
1.245425298E1,-5.125050068E0,-8.902050018E0,-1.030800056E1
1.245675598E1,-4.687050343E0,-9.004950523E0,-8.979000092E0
1.245925875E1,-4.167000294E0,-9.196950912E0,-7.663950443E0
1.246176150E1,-3.765000105E0,-9.397950172E0,-6.466050148E0
1.246426435E1,-3.463050127E0,-9.517950058E0,-5.250000477E0
1.246676712E1,-3.343050241E0,-9.712050438E0,-4.114050388E0
1.246926993E1,-3.303000212E0,-9.955950737E0,-3.052950144E0
1.247177270E1,-3.214050055E0,-1.013595009E1,-2.002050161E0
1.247427547E1,-3.148950100E0,-1.028205013E1,-8.929500580E-1
1.247677846E1,-2.970000029E0,-1.050705051E1,1.140000075E-1
1.247928123E1,-2.895000219E0,-1.068600082E1,9.480000734E-1
1.248178400E1,-2.905050039E0,-1.076295090E1,1.768950105E0
1.248428678E1,-2.911950111E0,-1.078200054E1,2.527950048E0
1.248678962E1,-3.037050247E0,-1.072500038E1,3.180000067E0
1.248929240E1,-3.003000259E0,-1.067700005E1,3.834000111E0
1.249179520E1,-2.794950247E0,-1.064805031E1,4.345950127E0
1.249429820E1,-2.577000141E0,-1.065300083E1,4.843950272E0
1.249680097E1,-2.521950006E0,-1.077000046E1,5.200950146E0
1.249930374E1,-2.706000090E0,-1.094295025E1,5.407050133E0
1.250180660E1,-2.802000046E0,-1.104300022E1,5.572050095E0
1.250430937E1,-2.794950247E0,-1.101405048E1,5.580000401E0
1.250681214E1,-2.704050064E0,-1.098600006E1,5.580000401E0
1.250931492E1,-2.646000147E0,-1.091895008E1,5.356950283E0
1.251181792E1,-2.610000134E0,-1.082805061E1,4.983000278E0
1.251432069E1,-2.517000198E0,-1.075800037E1,4.440000057E0
1.251682346E1,-2.452050209E0,-1.079400063E1,3.799950123E0
1.251932623E1,-2.524050236E0,-1.087095070E1,3.187050104E0
1.252182900E1,-2.589000225E0,-1.096200085E1,2.667000055E0
1.252433184E1,-2.596050024E0,-1.106700039E1,2.200050116E0
1.252683461E1,-2.512050152E0,-1.114905071E1,1.756950140E0
1.252933761E1,-2.368050098E0,-1.125600052E1,1.326000094E0
1.253184038E1,-2.176950216E0,-1.141695023E1,9.430500269E-1
1.253434315E1,-2.014050007E0,-1.156305027E1,5.260500312E-1
1.253684591E1,-1.831950068E0,-1.169895077E1,-2.595000155E-2
1.253934875E1,-1.561050057E0,-1.190805054E1,-5.790000558E-1
1.254185152E1,-1.276050091E0,-1.209705067E1,-1.248000026E0
1.254435429E1,-1.054050088E0,-1.227405071E1,-2.002050161E0
1.254685706E1,-8.929500580E-1,-1.238895035E1,-2.812050104E0
1.254936005E1,-8.160000443E-1,-1.251405048E1,-3.493950129E0
1.255186284E1,-7.330500484E-1,-1.262595081E1,-4.057050228E0
1.255436559E1,-5.749500394E-1,-1.268595028E1,-4.522050381E0
1.255686836E1,-4.879500270E-1,-1.271295071E1,-4.834950447E0
1.255937121E1,-4.210500121E-1,-1.270995045E1,-4.845000267E0
1.256187398E1,-3.540000021E-1,-1.274100018E1,-4.572000027E0
1.256437698E1,-4.000500143E-1,-1.269105053E1,-4.177050114E0
1.256687975E1,-4.240500331E-1,-1.261905098E1,-3.612000227E0
1.256938252E1,-4.810500145E-1,-1.263600063E1,-2.955000162E0
1.257188528E1,-5.479500294E-1,-1.270500088E1,-2.215050220E0
1.257438813E1,-5.599500537E-1,-1.278705025E1,-1.528050065E0
1.257689090E1,-3.709500134E-1,-1.289205074E1,-8.929500580E-1
1.257939367E1,-1.840500087E-1,-1.296600056E1,-2.350500077E-1
1.258189644E1,-1.695000008E-2,-1.309305096E1,4.110000134E-1
1.258439943E1,1.960500032E-1,-1.319400024E1,9.570000172E-1
1.258690220E1,2.749500275E-1,-1.325595093E1,1.434000015E0
1.258940497E1,3.109500110E-1,-1.335195065E1,1.828950047E0
1.259190774E1,3.900000155E-1,-1.336395073E1,2.185950041E0
1.259441052E1,4.260000288E-1,-1.334205055E1,2.545050144E0
1.259691336E1,3.970500231E-1,-1.328700066E1,2.883000135E0
1.259941614E1,3.439500034E-1,-1.312905025E1,3.139050245E0
1.260191891E1,3.559500277E-1,-1.304805088E1,3.235050201E0
1.260442191E1,2.719500065E-1,-1.295700073E1,3.285000086E0
1.260692465E1,3.390000165E-1,-1.280400085E1,3.283050060E0
1.260942742E1,3.750000298E-1,-1.267395020E1,3.144000053E0
1.261193026E1,3.970500231E-1,-1.253505039E1,2.967000246E0
1.261443303E1,4.060500264E-1,-1.241805077E1,2.641050100E0
1.261693580E1,3.610500097E-1,-1.229805088E1,2.274000168E0
1.261943857E1,3.060000241E-1,-1.217100048E1,1.912950039E0
1.262194157E1,3.270000219E-1,-1.199895096E1,1.554000020E0
1.262444434E1,1.909500062E-1,-1.189095020E1,7.990500331E-1
1.262694711E1,-8.805000782E-2,-1.190100098E1,4.905000329E-2
1.262944995E1,-1.579500139E-1,-1.170705032E1,-4.480500221E-1
1.263195276E1,-3.640500307E-1,-1.149795055E1,-1.333950043E0
1.263445553E1,-6.150000095E-1,-1.135500050E1,-2.469000101E0
1.263695852E1,-8.479500413E-1,-1.134300041E1,-3.726000071E0
1.263946130E1,-9.750000238E-1,-1.135905075E1,-4.756050110E0
1.264196406E1,-1.171050072E0,-1.146705055E1,-5.608950138E0
1.264446683E1,-1.410000086E0,-1.155795097E1,-6.562050343E0
1.264696960E1,-1.432050109E0,-1.169505024E1,-7.318950176E0
1.264947247E1,-1.497000098E0,-1.184595013E1,-7.903050423E0
1.265197524E1,-1.540050030E0,-1.199895096E1,-8.272050858E0
1.265447801E1,-1.600050092E0,-1.219995022E1,-8.602950096E0
1.265698099E1,-1.621050119E0,-1.232700062E1,-8.727000237E0
1.265948376E1,-1.585050106E0,-1.258800030E1,-8.710950851E0
1.266198653E1,-1.618950129E0,-1.282005024E1,-8.763000488E0
1.266448930E1,-1.810050130E0,-1.309305096E1,-8.835000038E0
1.266699214E1,-1.921050072E0,-1.324695110E1,-8.920950890E0
1.266949492E1,-1.947000146E0,-1.331595039E1,-8.907000542E0
1.267199769E1,-2.038050175E0,-1.336605072E1,-8.719950676E0
1.267450045E1,-2.107050180E0,-1.351005077E1,-8.458950043E0
1.267700345E1,-1.984950066E0,-1.372995090E1,-8.095050812E0
1.267950622E1,-1.723950028E0,-1.390305042E1,-7.693050385E0
1.268200899E1,-1.422000051E0,-1.420695114E1,-7.444050312E0
1.268451184E1,-1.152000070E0,-1.455195045E1,-7.063050270E0
1.268701461E1,-9.000000358E-1,-1.493505096E1,-6.607950211E0
1.268951738E1,-7.060500383E-1,-1.513605118E1,-6.235950470E0
1.269202015E1,-7.129500508E-1,-1.540500069E1,-5.785950184E0
1.269452316E1,-7.660500407E-1,-1.559100056E1,-5.094000340E0
1.269702593E1,-6.580500603E-1,-1.575195122E1,-4.513950348E0
1.269952870E1,-4.020000100E-1,-1.594305038E1,-3.949050188E0
1.270203148E1,-3.139500022E-1,-1.614000130E1,-3.453000069E0
1.270453432E1,-4.789500237E-1,-1.614195061E1,-2.923950195E0
1.270703709E1,-3.730500042E-1,-1.633095169E1,-2.064000130E0
1.270953986E1,-2.440500110E-1,-1.646805000E1,-1.273950100E0
1.271204263E1,-2.110500038E-1,-1.652505112E1,-7.830000520E-1
1.271454563E1,-9.600000083E-2,-1.652099991E1,4.695000127E-2
1.271704840E1,-1.150500029E-1,-1.647000122E1,1.197000027E0
1.271955125E1,-1.819500029E-1,-1.634100151E1,1.972950101E0
1.272205402E1,-4.800000042E-2,-1.611105156E1,2.313000202E0
1.272455679E1,-5.205000192E-2,-1.580205059E1,2.623950243E0
1.272705956E1,-9.795000404E-2,-1.552395058E1,2.911950111E0
1.272956255E1,-3.540000021E-1,-1.516995049E1,3.454950094E0
1.273206535E1,-5.389500260E-1,-1.486800098E1,4.486950397E0
1.273456812E1,-6.940500140E-1,-1.467900085E1,5.002050400E0
1.273707089E1,-1.113000035E0,-1.450200081E1,5.637000084E0
1.273957375E1,-1.638000131E0,-1.433400059E1,6.169050217E0
1.274207652E1,-2.134050131E0,-1.420200062E1,6.568950176E0
1.274457929E1,-2.601000071E0,-1.413495064E1,6.910950184E0
1.274708206E1,-3.034050226E0,-1.408305073E1,7.290000439E0
1.274958507E1,-3.468000174E0,-1.411605072E1,7.776000500E0
1.275208784E1,-3.889050245E0,-1.412595081E1,8.125050545E0
1.275459062E1,-4.443000317E0,-1.417095089E1,8.542050362E0
1.275709346E1,-5.001000404E0,-1.439400101E1,9.232050896E0
1.275959623E1,-5.959050179E0,-1.463295078E1,1.024695015E1
1.276209900E1,-7.357050419E0,-1.505700111E1,1.188105011E1
1.276460177E1,-8.575950623E0,-1.549995041E1,1.309005070E1
1.276710477E1,-9.168000221E0,-1.588395119E1,1.358895111E1
1.276960754E1,-9.778950691E0,-1.610595131E1,1.383300018E1
1.277211031E1,-1.003500080E1,-1.652805138E1,1.375095081E1
1.277461308E1,-9.961050034E0,-1.708605003E1,1.317705059E1
1.277711592E1,-1.039200020E1,-1.740405083E1,1.247205067E1
1.277961870E1,-1.090905094E1,-1.778805161E1,1.238400078E1
1.278212147E1,-1.097400093E1,-1.789800072E1,1.253205013E1
1.278462423E1,-1.107900047E1,-1.780905151E1,1.232595062E1
1.278712725E1,-1.189605045E1,-1.775205040E1,1.265700054E1
1.278963002E1,-1.323495102E1,-1.744005013E1,1.305705070E1
1.279213287E1,-1.407300091E1,-1.682505035E1,1.254195023E1
1.279463556E1,-1.478700066E1,-1.650405121E1,1.157700062E1
1.279713842E1,-1.602495003E1,-1.609905052E1,1.060395050E1
1.279964119E1,-1.717905045E1,-1.530405045E1,9.361050606E0
1.280214418E1,-1.866195107E1,-1.461705112E1,7.837950230E0
1.280464694E1,-1.993095016E1,-1.393395042E1,6.364950180E0
1.280714971E1,-1.972305107E1,-1.317495060E1,4.336950302E0
1.280965248E1,-1.906200027E1,-1.250895023E1,1.230000019E0
1.281215525E1,-1.797705078E1,-1.182195091E1,-3.916050196E0
1.281465807E1,-1.673400116E1,-1.162005043E1,-1.232505035E1
1.281716084E1,-1.410405064E1,-1.124400043E1,-2.464695168E1
1.281966361E1,-1.221195030E1,-1.079700089E1,-2.356905174E1
1.282216638E1,-1.167105103E1,-1.009005070E1,-1.982100105E1
1.282466938E1,-1.159395027E1,-9.148950577E0,-1.812795067E1
1.282717215E1,-1.123695087E1,-8.476050377E0,-1.577100086E1
1.282967492E1,-1.086795044E1,-7.738050461E0,-1.338600063E1
1.283217769E1,-1.072005081E1,-7.210950375E0,-1.104795074E1
1.283468054E1,-1.044000053E1,-6.796950340E0,-9.100950241E0
1.283718331E1,-9.774000168E0,-6.442050457E0,-7.366950512E0
1.283968630E1,-9.118050575E0,-6.193050385E0,-5.544000149E0
1.284218908E1,-8.896950722E0,-5.836050510E0,-3.777000189E0
1.284469184E1,-8.215050697E0,-5.733000278E0,-2.188950062E0
1.284719461E1,-7.293000221E0,-5.626050472E0,-4.879500270E-1
1.284969746E1,-6.415950298E0,-5.331000328E0,1.375950098E0
1.285220021E1,-6.094950199E0,-5.161050320E0,2.908950090E0
1.285470298E1,-6.349050522E0,-4.938000202E0,4.039950371E0
1.285720575E1,-6.274950504E0,-4.716000080E0,4.588050365E0
1.285970874E1,-6.189000130E0,-4.641000271E0,5.158050060E0
1.286221151E1,-6.021000385E0,-4.665000439E0,5.575050354E0
1.286471428E1,-5.745000362E0,-4.633950233E0,5.829000473E0
1.286721705E1,-5.092050076E0,-4.780050278E0,6.226050377E0
1.286971988E1,-4.270050049E0,-4.866000175E0,6.418050289E0
1.287222266E1,-3.489000082E0,-4.881000042E0,6.396000385E0
1.287472543E1,-3.288000107E0,-4.948050022E0,6.528000355E0
1.287722842E1,-3.163950205E0,-5.080050468E0,6.472950459E0
1.287973120E1,-3.022050142E0,-5.074950218E0,6.621000290E0
1.288223396E1,-2.689050198E0,-5.044050217E0,6.906000137E0
1.288473673E1,-2.014050007E0,-5.058000088E0,6.796050549E0
1.288723957E1,-1.015050054E0,-5.175000191E0,6.454050541E0
1.288974234E1,-1.360500008E-1,-5.319000244E0,6.400950432E0
1.289224509E1,9.430500269E-1,-5.536950111E0,6.532950401E0
1.289474786E1,2.236050129E0,-5.809950352E0,6.427050114E0
1.289725086E1,3.381000042E0,-6.306000233E0,6.159000397E0
1.289975363E1,4.066050053E0,-6.817950249E0,5.563050270E0
1.290225640E1,4.813050270E0,-7.150950432E0,5.107950211E0
1.290475917E1,5.467050076E0,-7.210950375E0,4.138050079E0
1.290726201E1,5.596050262E0,-7.228050232E0,3.357000113E0
1.290976477E1,5.572050095E0,-7.366950512E0,2.890050173E0
1.291226754E1,5.464950085E0,-7.348050117E0,2.623950243E0
1.291477053E1,5.014050007E0,-7.213950157E0,2.464050055E0
1.291727330E1,4.195050240E0,-7.089000225E0,2.365050077E0
1.291977607E1,3.252000093E0,-6.940950394E0,2.479950190E0
1.292227884E1,2.011049986E0,-6.556950092E0,2.655000210E0
1.292478169E1,5.740500093E-1,-6.117000103E0,2.803950071E0
1.292728446E1,-6.610500216E-1,-5.676000118E0,2.871000051E0
1.292978723E1,-1.566000104E0,-5.335950375E0,2.964000225E0
1.293228998E1,-2.257950068E0,-5.059950352E0,3.022050142E0
1.293479298E1,-2.622000217E0,-4.807050228E0,3.160950184E0
1.293729575E1,-2.764050245E0,-4.581000328E0,3.433950186E0
1.293979852E1,-2.866950035E0,-4.455000401E0,3.532050133E0
1.294230129E1,-3.043950081E0,-4.311000347E0,3.549000263E0
1.294480414E1,-3.358050108E0,-4.057050228E0,3.295050144E0
1.294730691E1,-3.631050110E0,-3.904050112E0,2.974050045E0
1.294980991E1,-3.925050259E0,-3.750000238E0,2.911950111E0
1.295231245E1,-4.225049973E0,-3.505950212E0,2.980950117E0
1.295481547E1,-4.432950020E0,-3.292950153E0,3.120000124E0
1.295731824E1,-4.717950344E0,-3.025050163E0,3.112950087E0
1.295982108E1,-4.948050022E0,-2.718000174E0,3.094050169E0
1.296232383E1,-5.214000225E0,-2.536050081E0,3.073950052E0
1.296482660E1,-5.524950027E0,-2.284950018E0,2.955000162E0
1.296732937E1,-5.676000118E0,-2.059950113E0,2.854050159E0
1.296983236E1,-5.772000313E0,-1.834050059E0,2.761050224E0
1.297233513E1,-5.772000313E0,-1.726950049E0,2.622000217E0
1.297483790E1,-5.932050228E0,-1.566000104E0,2.554950237E0
1.297734074E1,-6.247950077E0,-1.450950027E0,2.527950048E0
1.297984344E1,-6.499950409E0,-1.341000080E0,2.356050014E0
1.298234628E1,-6.628950119E0,-1.369950056E0,2.262000084E0
1.298484905E1,-7.053000450E0,-1.426950097E0,2.227050066E0
1.298735205E1,-7.642050266E0,-1.444050074E0,2.233950138E0
1.298985482E1,-8.071050644E0,-1.387050033E0,2.386950016E0
1.299235759E1,-8.265000343E0,-1.267050028E0,2.461050034E0
1.299486036E1,-8.493000031E0,-1.195050001E0,2.466000080E0
1.299736320E1,-8.755949974E0,-1.060950041E0,2.322000027E0
1.299986598E1,-9.039000511E0,-9.480000734E-1,2.085000038E0
1.300236875E1,-9.265950203E0,-8.310000300E-1,1.930050135E0
1.300487152E1,-9.357000351E0,-7.470000386E-1,1.939050078E0
1.300737451E1,-9.417000771E0,-7.330500484E-1,2.041949987E0
1.300987728E1,-9.400050163E0,-7.450500131E-1,1.920000076E0
1.301238005E1,-9.421950340E0,-7.849500179E-1,1.951050043E0
1.301488283E1,-9.465000153E0,-8.569500446E-1,1.912950039E0
1.301738568E1,-9.529950142E0,-9.529500604E-1,1.848000050E0
1.301988845E1,-9.574950218E0,-1.027050018E0,1.822050095E0
1.302239120E1,-9.364050865E0,-1.197000027E0,1.732950091E0
1.302489420E1,-9.184950829E0,-1.425000072E0,1.498050094E0
1.302739697E1,-8.887950897E0,-1.612050056E0,1.189950109E0
1.302989974E1,-8.548050880E0,-1.911000133E0,6.670500040E-1
1.303240258E1,-8.020950317E0,-2.248950005E0,2.149500102E-1
1.303490537E1,-7.177950382E0,-2.701050043E0,-2.029500157E-1
1.303740814E1,-6.085950375E0,-3.219000101E0,-7.260000110E-1
1.303991091E1,-5.101050377E0,-3.784050226E0,-1.252050042E0
1.304241368E1,-4.239000320E0,-4.435050011E0,-1.606950045E0
1.304491668E1,-3.516000271E0,-5.065050125E0,-2.067000151E0
1.304741945E1,-2.943000078E0,-5.797950268E0,-2.794950247E0
1.304992222E1,-2.542950153E0,-6.483000278E0,-4.296000004E0
1.305242499E1,-2.107050180E0,-7.375950336E0,-6.826050282E0
1.305492783E1,-1.687950134E0,-8.353950500E0,-8.698950768E0
1.305743060E1,-1.552050114E0,-9.369000435E0,-1.037295055E1
1.305993360E1,-1.549050093E0,-1.050405025E1,-1.266195107E1
1.306243636E1,-1.057950020E0,-1.206105042E1,-1.484400082E1
1.306493913E1,7.304999977E-2,-1.352700043E1,-1.669799995E1
1.306744190E1,1.222950101E0,-1.542105103E1,-1.866705132E1
1.306994475E1,3.649050236E0,-1.760805130E1,-1.984305000E1
1.307244752E1,6.031950474E0,-1.997400093E1,-1.885605049E1
1.307495029E1,8.394000053E0,-2.201700020E1,-1.642500114E1
1.307745304E1,1.084095097E1,-2.406300163E1,-1.284000015E1
1.307995604E1,1.230495071E1,-2.589000130E1,-8.299050331E0
1.308245881E1,1.189305019E1,-2.701305199E1,-4.579050064E0
1.308496158E1,1.015395069E1,-2.773905182E1,-2.335050106E0
1.308746436E1,7.302000523E0,-2.786295128E1,-1.648050070E0
1.308996713E1,4.440000057E0,-2.722605133E1,-2.191050053E0
1.309247001E1,2.485050201E0,-2.581605148E1,-3.433950186E0
1.309497278E1,1.054949999E0,-2.406000137E1,-5.056050301E0
1.309747578E1,-9.190500379E-1,-2.281200027E1,-6.720000267E0
1.309997855E1,-2.335050106E0,-2.074800110E1,-7.585050583E0
1.310248132E1,-2.979000092E0,-1.867605019E1,-8.314949989E0
1.310498409E1,-3.010050058E0,-1.678395081E1,-8.659950256E0
1.310748693E1,-2.883000135E0,-1.513200092E1,-8.694000244E0
1.310998970E1,-2.550000191E0,-1.373805046E1,-8.518950462E0
1.311249247E1,-2.128950119E0,-1.262205029E1,-8.461050034E0
1.311499524E1,-1.687950134E0,-1.171605015E1,-8.442000389E0
1.311749820E1,-1.197000027E0,-1.090695095E1,-8.377950668E0
1.312000097E1,-8.070000410E-1,-1.018800068E1,-8.289000511E0
1.312250374E1,-5.910000205E-1,-9.486000061E0,-8.038050652E0
1.312500650E1,-3.730500042E-1,-8.851950645E0,-7.486950397E0
1.312750935E1,-6.030000448E-1,-8.263050079E0,-6.928950310E0
1.313001212E1,-9.460500479E-1,-7.672950268E0,-6.604950428E0
1.313251489E1,-9.840000272E-1,-7.396050453E0,-6.142950058E0
1.313501789E1,-1.546950102E0,-6.888000488E0,-5.413050175E0
1.313752043E1,-1.822050095E0,-6.426000118E0,-4.603050232E0
1.314002346E1,-1.660050035E0,-6.166950226E0,-3.793950081E0
1.314252623E1,-1.516050100E0,-6.109050274E0,-3.067950249E0
1.314502907E1,-1.975950122E0,-5.683050156E0,-2.299050093E0
1.314753184E1,-2.431050062E0,-5.484000206E0,-1.743000031E0
1.315003464E1,-2.371050119E0,-5.499000072E0,-1.185000062E0
1.315253741E1,-2.351999998E0,-5.571000099E0,-7.180500627E-1
1.315504041E1,-2.965050220E0,-5.460000038E0,-4.570500255E-1
1.315754318E1,-3.370050192E0,-5.769000053E0,-4.450500309E-1
1.316004595E1,-3.661950111E0,-6.190950394E0,-3.709500134E-1
1.316254872E1,-4.195950031E0,-6.615000248E0,-3.660000265E-1
1.316505155E1,-4.894950390E0,-7.185000420E0,-4.789500237E-1
1.316755433E1,-5.479950428E0,-7.888950348E0,-7.690500617E-1
1.317005709E1,-5.781000137E0,-8.566950798E0,-1.141950011E0
1.317255986E1,-5.974950314E0,-9.244950294E0,-1.387050033E0
1.317506263E1,-6.142950058E0,-9.877050400E0,-2.019000053E0
1.317756563E1,-6.532950401E0,-1.065795040E1,-3.067950249E0
1.318006840E1,-6.900000095E0,-1.135005093E1,-4.246050358E0
1.318257125E1,-7.348050117E0,-1.190295029E1,-5.464950085E0
1.318507394E1,-7.824000359E0,-1.262205029E1,-6.226950169E0
1.318757678E1,-8.677050591E0,-1.358700085E1,-6.904950142E0
1.319007955E1,-9.472050667E0,-1.401495075E1,-6.868950367E0
1.319258255E1,-1.027200031E1,-1.423095036E1,-6.186000347E0
1.319508534E1,-1.078500080E1,-1.460505104E1,-5.422050476E0
1.319758811E1,-1.117695045E1,-1.488195038E1,-4.492950439E0
1.320009088E1,-1.149105072E1,-1.491795063E1,-3.388950109E0
1.320259375E1,-1.161795044E1,-1.473900032E1,-2.356950045E0
1.320509652E1,-1.177395058E1,-1.461195087E1,-1.393950105E0
1.320759929E1,-1.191000080E1,-1.457595062E1,-6.850500107E-1
1.321010206E1,-1.207095051E1,-1.428405094E1,4.590000212E-1
1.321260505E1,-1.197195053E1,-1.370205021E1,2.554950237E0
1.321510782E1,-1.209900093E1,-1.338600063E1,3.265950203E0
1.321761067E1,-1.216605091E1,-1.308900070E1,3.189000130E0
1.322011337E1,-1.182195091E1,-1.259805107E1,3.505050182E0
1.322261621E1,-1.111500072E1,-1.203195095E1,3.859950066E0
1.322511898E1,-1.033905029E1,-1.125600052E1,4.189949989E0
1.322762175E1,-9.522000313E0,-1.036995029E1,4.392000198E0
1.323012475E1,-8.670000076E0,-9.556050301E0,4.768050194E0
1.323262752E1,-8.131050110E0,-8.887950897E0,5.017050266E0
1.323513029E1,-7.503000259E0,-8.358000755E0,5.295000076E0
1.323763306E1,-6.718050480E0,-8.149950027E0,5.914950371E0
1.324013590E1,-6.399000168E0,-7.918050289E0,6.472950459E0
