"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.429288942E1,1.935000038E1,7.481250286E0,-2.739375114E1
2.431288902E1,1.882500076E1,1.078125000E1,-2.673750114E1
2.433288398E1,1.933125114E1,1.421250057E1,-2.396250153E1
2.435288728E1,1.935000038E1,1.468125057E1,-2.366250038E1
2.437288997E1,1.807500076E1,1.685625076E1,-2.531250191E1
2.439288517E1,1.700625038E1,1.756875038E1,-2.431875038E1
2.441288767E1,1.646250153E1,1.783125114E1,-2.242500114E1
2.443288605E1,1.608750153E1,1.846875000E1,-2.141250038E1
2.445289262E1,1.449375057E1,1.944375038E1,-2.325000000E1
2.447289369E1,1.393125057E1,2.053125000E1,-2.386875153E1
2.449288895E1,1.192500019E1,2.139375114E1,-2.418750191E1
2.451289214E1,1.215000057E1,2.240625000E1,-2.430000114E1
2.453289092E1,9.787500381E0,2.272500038E1,-2.280000114E1
2.455288859E1,8.925000191E0,2.298750114E1,-2.321250153E1
2.457289536E1,9.881250381E0,2.401875114E1,-2.563125038E1
2.459289258E1,9.356250763E0,2.308125114E1,-2.501250076E1
2.461288654E1,8.868750572E0,2.223750114E1,-2.611875153E1
2.463289017E1,8.006250381E0,2.313750076E1,-2.553750038E1
2.465288905E1,7.893750191E0,2.248125076E1,-2.591250038E1
2.467288387E1,7.162500381E0,2.347500038E1,-2.705625153E1
2.469288754E1,6.093750477E0,2.345625114E1,-2.675625038E1
2.471288521E1,5.775000095E0,2.206875038E1,-2.703750038E1
2.473289167E1,5.475000381E0,2.169375038E1,-2.743125153E1
2.475289277E1,6.675000191E0,2.190000153E1,-2.823750114E1
2.477288947E1,6.581250191E0,2.225625038E1,-2.814375114E1
2.479289413E1,8.118750572E0,2.248125076E1,-2.722500038E1
2.481289244E1,8.606250763E0,2.156250000E1,-2.831250191E1
2.483288807E1,1.070625019E1,1.987500000E1,-2.769375038E1
2.485289190E1,1.243125057E1,1.882500076E1,-2.776875114E1
2.487289057E1,1.485000038E1,1.777500153E1,-2.805000114E1
2.489288535E1,1.561875057E1,1.631250000E1,-2.863125038E1
2.491288800E1,1.580625057E1,1.612500000E1,-2.863125038E1
2.493288681E1,1.590000057E1,1.503750038E1,-2.992500114E1
2.495289308E1,1.567500019E1,1.381875038E1,-3.020625114E1
2.497289408E1,1.428750038E1,1.166250038E1,-3.189375114E1
2.499289015E1,1.387500095E1,9.431250572E0,-3.337500000E1
2.501289381E1,1.421250057E1,6.881250381E0,-3.352500153E1
2.503289342E1,1.447500038E1,5.681250095E0,-3.341250229E1
2.505288927E1,1.762500000E1,4.106250286E0,-3.277500153E1
2.507289317E1,1.884375000E1,3.037500143E0,-3.195000076E1
2.509289182E1,1.912500000E1,2.400000095E0,-3.163125038E1
2.511288598E1,1.970625114E1,1.950000048E0,-3.193125153E1
2.513288949E1,1.933125114E1,-5.625000224E-2,-3.110625076E1
2.515288819E1,2.002500153E1,-6.937500238E-1,-3.219375229E1
2.517288346E1,1.974375153E1,-4.312500060E-1,-3.200625229E1
2.519288702E1,2.019375038E1,-1.143750072E0,-3.148125076E1
2.521288494E1,2.032500076E1,-8.625000119E-1,-3.208125305E1
2.523289142E1,2.023125076E1,-4.125000238E-1,-3.230625153E1
2.525289265E1,2.032500076E1,-3.187500238E-1,-3.189375114E1
2.527288942E1,2.081250000E1,2.981250048E0,-3.234375000E1
2.529289403E1,2.047500038E1,5.287500381E0,-3.247500229E1
2.531289245E1,1.912500000E1,9.018750191E0,-3.294375229E1
2.533288808E1,1.850625038E1,1.186875057E1,-3.208125305E1
2.535289179E1,1.839375114E1,1.608750153E1,-3.114375114E1
2.537289043E1,1.890000153E1,1.794375038E1,-2.996250153E1
2.539288556E1,1.726875114E1,1.901250076E1,-3.018750191E1
2.541288806E1,1.653750038E1,1.991250038E1,-3.060000038E1
2.543288683E1,1.563750076E1,2.053125000E1,-2.949375153E1
2.545289365E1,1.659375000E1,2.368125153E1,-2.945625114E1
2.547289474E1,1.565625095E1,2.467500114E1,-3.016875076E1
2.549289092E1,1.359375095E1,2.445000076E1,-2.975625038E1
2.551289432E1,1.258125019E1,2.617500114E1,-3.060000038E1
2.553289351E1,1.143750000E1,2.688750076E1,-3.011250114E1
2.555288881E1,1.096875000E1,2.741250038E1,-3.031875038E1
2.557289263E1,9.431250572E0,2.829375076E1,-3.073125076E1
2.559289146E1,8.943750381E0,2.829375076E1,-3.093750191E1
2.561288545E1,8.231250763E0,2.752500153E1,-3.052500153E1
2.563288913E1,8.231250763E0,2.716875076E1,-3.121875191E1
2.565288849E1,7.593750477E0,2.778750038E1,-3.234375000E1
2.567288350E1,5.456250191E0,2.773125076E1,-3.234375000E1
2.569288694E1,4.668750286E0,2.752500153E1,-3.193125153E1
2.571288486E1,3.918750048E0,2.816250038E1,-3.234375000E1
2.573289153E1,2.606250048E0,2.666250038E1,-3.243750000E1
2.575289262E1,3.243750095E0,2.767500114E1,-3.346875000E1
2.577288913E1,3.731250048E0,2.713125038E1,-3.465000153E1
2.579289371E1,4.200000286E0,2.696250153E1,-3.363750076E1
2.581289214E1,4.518750191E0,2.715000153E1,-3.455625153E1
2.583288807E1,6.375000477E0,2.636250114E1,-3.564375305E1
2.585289160E1,8.306250572E0,2.493750191E1,-3.641250229E1
2.587289052E1,1.335000038E1,2.349375153E1,-3.658125305E1
2.589288591E1,1.546875095E1,2.233125114E1,-3.646875000E1
2.591288889E1,1.771875000E1,1.963125038E1,-3.611250305E1
2.593288735E1,1.771875000E1,1.880625153E1,-3.671250153E1
2.595289370E1,1.610625076E1,1.884375000E1,-3.862500000E1
2.597289470E1,1.552500057E1,1.801875114E1,-3.941250229E1
2.599289146E1,1.428750038E1,1.531875038E1,-4.008750153E1
2.601289548E1,1.278750038E1,1.168125057E1,-4.215000153E1
2.603289468E1,1.185000038E1,8.793750763E0,-4.282500076E1
2.605288987E1,1.481250095E1,5.831250191E0,-4.357500076E1
2.607289362E1,1.912500000E1,4.387500286E0,-4.213125229E1
2.609289237E1,2.163750076E1,1.500000000E0,-4.006875229E1
2.611288728E1,2.135625076E1,9.375000596E-1,-4.087500000E1
2.613289110E1,2.019375038E1,7.500000298E-2,-4.216875076E1
2.615288961E1,2.152500153E1,-1.087500095E0,-4.224375153E1
2.617289573E1,2.139375114E1,-1.893750072E0,-4.173750305E1
2.619289650E1,2.120625114E1,-2.643750191E0,-4.263750076E1
2.621289261E1,2.135625076E1,-3.656250238E0,-4.211250305E1
2.623289656E1,2.184375000E1,-3.731250048E0,-4.220625305E1
2.625289567E1,2.206875038E1,-3.093750238E0,-4.282500076E1
2.627289102E1,2.248125076E1,-2.981250048E0,-4.353750229E1
2.629289427E1,2.308125114E1,-1.781250119E0,-4.303125000E1
2.631289313E1,2.377500153E1,1.537500024E0,-4.389375305E1
2.633288816E1,2.388750076E1,4.668750286E0,-4.505625153E1
2.635289148E1,2.259375000E1,1.098750019E1,-4.513125229E1
2.637289025E1,2.191875076E1,1.556250095E1,-4.430625153E1
2.639288537E1,2.081250000E1,2.013750076E1,-4.246875000E1
2.641288890E1,2.152500153E1,2.274375153E1,-4.078125000E1
2.643288754E1,2.073750114E1,2.510625076E1,-4.162500000E1
2.645289378E1,1.886250114E1,2.535000038E1,-4.063125229E1
2.647289324E1,1.683750153E1,2.806875038E1,-3.856875229E1
2.649288890E1,1.726875114E1,2.964375114E1,-3.858750153E1
2.651289219E1,1.569375038E1,3.108750153E1,-3.720000076E1
2.653289134E1,1.438125038E1,3.234375000E1,-3.742500305E1
2.655288623E1,1.269375038E1,3.450000000E1,-3.817500305E1
2.657288935E1,1.061250019E1,3.446250153E1,-3.656250000E1
2.659288779E1,9.450000763E0,3.545625305E1,-3.607500076E1
2.661288695E1,7.893750191E0,3.586875153E1,-3.598125076E1
2.663288961E1,7.706250191E0,3.577500153E1,-3.618750000E1
2.665288741E1,7.537500381E0,3.650625229E1,-3.639375305E1
2.667289289E1,7.237500191E0,3.641250229E1,-3.639375305E1
2.669289321E1,5.962500095E0,3.646875000E1,-3.650625229E1
2.671288955E1,4.500000000E0,3.633750153E1,-3.630000305E1
2.673289411E1,3.243750095E0,3.648750305E1,-3.691875076E1
2.675289263E1,2.081250191E0,3.628125000E1,-3.721875000E1
2.677288735E1,8.062500358E-1,3.616875076E1,-3.701250076E1
2.679289070E1,9.000000358E-1,3.579375076E1,-3.720000076E1
2.681289160E1,1.556250095E0,3.433125305E1,-3.787500000E1
2.683288638E1,1.912500024E0,3.435000229E1,-3.667500305E1
2.685288958E1,3.712500095E0,3.540000153E1,-3.718125153E1
2.687288942E1,4.968750000E0,3.376875305E1,-3.787500000E1
2.689288505E1,7.293750286E0,3.281250000E1,-3.834375000E1
2.691288760E1,1.076250076E1,3.161250114E1,-3.823125076E1
2.693288685E1,1.423125076E1,3.003750038E1,-3.830625153E1
2.695289320E1,1.698750114E1,2.926875114E1,-3.948750305E1
2.697289417E1,1.666875076E1,2.842500114E1,-3.937500000E1
2.699289036E1,1.625625038E1,2.703750038E1,-4.006875229E1
2.701289413E1,1.565625095E1,2.619375038E1,-4.035000229E1
2.703289376E1,1.449375057E1,2.467500114E1,-4.275000000E1
2.705288905E1,1.368750095E1,2.227500153E1,-4.391250229E1
2.707289291E1,1.254375076E1,1.828125000E1,-4.546875000E1
2.709289191E1,1.261875057E1,1.588125038E1,-4.683750153E1
2.711288594E1,1.560000038E1,1.153125000E1,-4.597500229E1
2.713289003E1,1.903125000E1,8.868750572E0,-4.522500229E1
2.715288873E1,1.876875114E1,8.756250381E0,-4.653750229E1
2.717288361E1,1.801875114E1,7.181250095E0,-4.550625229E1
2.719288708E1,1.839375114E1,6.637500286E0,-4.599375153E1
2.721288471E1,1.935000038E1,5.475000381E0,-4.597500229E1
2.723289121E1,1.880625153E1,3.618750095E0,-4.563750076E1
2.725289225E1,1.963125038E1,5.381250381E0,-4.597500229E1
2.727288885E1,1.942500114E1,5.381250381E0,-4.526250076E1
2.729289368E1,2.019375038E1,5.493750095E0,-4.466250229E1
2.731289204E1,1.951875114E1,6.112500191E0,-4.436250305E1
2.733288786E1,1.976250076E1,8.231250763E0,-4.449375153E1
2.735289160E1,1.981875038E1,1.072500038E1,-4.374375153E1
2.737289033E1,1.794375038E1,1.473750019E1,-4.228125000E1
2.739288565E1,1.674375153E1,1.839375114E1,-4.153125000E1
2.741288796E1,1.453125095E1,2.184375000E1,-3.928125000E1
2.743288668E1,1.625625038E1,2.585625076E1,-3.753750229E1
2.745289325E1,1.616250038E1,2.630625153E1,-3.703125000E1
2.747289439E1,1.342500019E1,2.523750114E1,-3.823125076E1
2.749289113E1,1.130625057E1,2.638125038E1,-3.795000076E1
2.751289470E1,1.113750076E1,2.840625191E1,-3.667500305E1
2.753289426E1,1.151250076E1,2.915625191E1,-3.526875305E1
2.755288964E1,9.600000381E0,3.103125191E1,-3.510000229E1
2.757289309E1,8.343750000E0,3.138750076E1,-3.500625229E1
2.759289168E1,6.862500191E0,3.208125305E1,-3.382500076E1
2.761288578E1,6.000000000E0,3.234375000E1,-3.371250153E1
2.763288943E1,4.443750381E0,3.386250305E1,-3.264375305E1
2.765288806E1,3.768750191E0,3.403125000E1,-3.234375000E1
2.767288332E1,3.262500048E0,3.348750305E1,-3.253125000E1
2.769288730E1,3.675000191E0,3.356250000E1,-3.343125153E1
2.771288507E1,3.375000238E0,3.264375305E1,-3.373125076E1
2.773289148E1,2.925000191E0,3.410625076E1,-3.405000305E1
2.775289256E1,1.575000048E0,3.380625153E1,-3.455625153E1
2.777288919E1,-2.437500060E-1,3.247500229E1,-3.352500153E1
2.779289375E1,-1.312500000E0,3.234375000E1,-3.333750153E1
2.781289212E1,-1.575000048E0,3.189375114E1,-3.140625191E1
2.783288769E1,-2.662500143E0,3.131250191E1,-3.091875076E1
2.785289177E1,-1.293750048E0,3.105000114E1,-3.553125000E1
2.787289067E1,-1.050000072E0,2.977500153E1,-3.511875153E1
2.789288590E1,-5.625000224E-2,2.979375076E1,-3.571875000E1
2.791288851E1,1.481250048E0,2.863125038E1,-3.669375229E1
2.793288730E1,4.425000191E0,2.889375114E1,-3.699375153E1
2.795289375E1,5.793750286E0,2.726250076E1,-3.515625000E1
2.797289437E1,9.431250572E0,2.561250114E1,-3.371250153E1
2.799289090E1,1.192500019E1,2.566875076E1,-3.562500000E1
2.801289433E1,1.141875076E1,2.336250114E1,-3.367500305E1
2.803289390E1,1.207500076E1,2.475000191E1,-3.470625305E1
2.805288926E1,1.215000057E1,2.482500076E1,-3.832500076E1
2.807289324E1,9.731250763E0,2.120625114E1,-3.496875000E1
2.809289227E1,8.887500763E0,1.813125038E1,-3.973125076E1
2.811288626E1,8.193750381E0,1.543125057E1,-4.241250229E1
2.813288985E1,8.756250381E0,1.258125019E1,-4.449375153E1
2.815288854E1,1.458750057E1,1.059375000E1,-4.556250000E1
2.817289496E1,1.768125153E1,9.843750000E0,-4.543125153E1
2.819289586E1,1.723125076E1,7.912500381E0,-4.449375153E1
2.821289226E1,1.627500153E1,7.593750477E0,-4.541250229E1
2.823289701E1,1.636875153E1,7.518750191E0,-4.591875076E1
2.825289625E1,1.681875038E1,6.337500095E0,-4.558125305E1
2.827289130E1,1.621875000E1,5.587500095E0,-4.578750229E1
2.829289471E1,1.612500000E1,4.743750095E0,-4.646250153E1
2.831289365E1,1.640625000E1,5.118750095E0,-4.606875229E1
2.833288835E1,1.741875076E1,6.168750286E0,-4.638750076E1
2.835289162E1,1.704375076E1,6.787500381E0,-4.640625000E1
2.837289026E1,1.695000076E1,7.443750381E0,-4.569375229E1
2.839288536E1,1.728750038E1,9.562500000E0,-4.522500229E1
2.841288858E1,1.653750038E1,1.451250076E1,-4.501875305E1
2.843288721E1,1.486875057E1,1.768125153E1,-4.485000229E1
2.845289355E1,1.269375038E1,2.317500114E1,-4.252500153E1
2.847289411E1,1.303125095E1,2.593125153E1,-4.175625229E1
2.849289093E1,1.475625038E1,2.718750191E1,-3.886875153E1
2.851289541E1,1.430625057E1,2.791875076E1,-3.916875076E1
2.853289476E1,1.173750019E1,2.951250076E1,-3.990000153E1
2.855288963E1,9.956250191E0,2.975625038E1,-3.860625076E1
2.857289329E1,1.016250038E1,3.223125076E1,-3.723750305E1
2.859289199E1,8.437500000E0,3.358125305E1,-3.624375153E1
2.861288687E1,7.256250381E0,3.410625076E1,-3.545625305E1
2.863289034E1,5.343750000E0,3.609375000E1,-3.478125000E1
2.865288887E1,3.787500143E0,3.661875153E1,-3.459375000E1
2.867288387E1,2.681250095E0,3.658125305E1,-3.309375000E1
2.869288693E1,1.593750119E0,3.665625000E1,-3.279375076E1
2.871288423E1,2.437500060E-1,3.716250229E1,-3.309375000E1
2.873288936E1,5.625000224E-2,3.708750153E1,-3.270000076E1
2.875288993E1,6.562500000E-1,3.736875153E1,-3.320625305E1
2.877288612E1,7.500000298E-2,3.725625229E1,-3.391875076E1
2.879289025E1,-1.593750119E0,3.684375000E1,-3.339375305E1
2.881289245E1,-2.831250191E0,3.663750076E1,-3.431250000E1
2.883288674E1,-3.318750143E0,3.736875153E1,-3.401250076E1
2.885288937E1,-5.306250095E0,3.723750305E1,-3.301875305E1
2.887288987E1,-5.381250381E0,3.648750305E1,-3.401250076E1
2.889288435E1,-5.475000381E0,3.611250305E1,-3.470625305E1
2.891288708E1,-5.212500095E0,3.483750153E1,-3.459375000E1
2.893288565E1,-4.293750286E0,3.594375229E1,-3.530625153E1
2.895289158E1,-4.087500095E0,3.605625153E1,-3.581250000E1
2.897289292E1,-2.062500000E0,3.489375305E1,-3.588750076E1
2.899288832E1,-8.812500238E-1,3.474375153E1,-3.678750229E1
2.901289174E1,2.381250143E0,3.408750153E1,-3.616875076E1
2.903289083E1,5.512500286E0,3.378750229E1,-3.686250305E1
2.905288568E1,8.850000381E0,3.238125229E1,-3.875625229E1
2.907288882E1,9.525000572E0,3.230625153E1,-3.883125305E1
2.909288760E1,9.206250191E0,3.063750076E1,-3.931875229E1
2.911288307E1,8.418750763E0,3.035625076E1,-3.922500229E1
2.913288800E1,8.062500000E0,2.986875153E1,-4.143750000E1
2.915288734E1,5.681250095E0,2.602500153E1,-4.368750000E1
2.917288335E1,4.762500286E0,2.351250076E1,-4.475625229E1
2.919288725E1,4.987500191E0,2.011875153E1,-4.571250153E1
2.921288527E1,5.212500095E0,1.698750114E1,-4.657500076E1
2.923289222E1,8.868750572E0,1.413750076E1,-4.702500153E1
2.925289300E1,1.095000076E1,1.355625057E1,-4.530000305E1
2.927288984E1,1.130625057E1,1.226250076E1,-4.539375305E1
2.929289421E1,1.087500000E1,1.143750000E1,-4.417500305E1
2.931289262E1,1.158750057E1,1.061250019E1,-4.606875229E1
2.933288827E1,1.188750076E1,1.006875038E1,-4.706250000E1
2.935289183E1,1.188750076E1,9.243750572E0,-4.796250153E1
2.937289083E1,1.218750095E1,1.063125038E1,-4.717500305E1
2.939288588E1,1.218750095E1,9.337500572E0,-4.796250153E1
2.941288821E1,1.246875095E1,1.044375038E1,-4.666875076E1
2.943288692E1,1.183125019E1,1.153125000E1,-4.758750153E1
2.945289326E1,1.158750057E1,1.391250038E1,-4.702500153E1
2.947289414E1,1.136250019E1,1.659375000E1,-4.696875000E1
2.949289092E1,9.693750381E0,2.115000153E1,-4.541250229E1
2.951289434E1,8.306250572E0,2.416875076E1,-4.526250076E1
2.953289389E1,7.312500477E0,2.883750153E1,-4.342500305E1
2.955288938E1,7.987500191E0,3.041250038E1,-4.173750305E1
2.957289277E1,7.368750095E0,3.003750038E1,-4.021875000E1
2.959289186E1,6.206250191E0,2.983125114E1,-4.102500153E1
2.961288584E1,5.437500000E0,2.962500191E1,-4.153125000E1
2.963288940E1,5.531250000E0,3.174375153E1,-3.924375153E1
2.965288818E1,5.568750381E0,3.313125229E1,-3.896250153E1
2.967288343E1,4.987500191E0,3.423750305E1,-3.838125229E1
2.969288655E1,3.093750238E0,3.391875076E1,-3.757500076E1
2.971288432E1,2.287500143E0,3.573750305E1,-3.830625153E1
2.973289129E1,1.012500048E0,3.579375076E1,-3.750000000E1
2.975289265E1,-3.000000119E-1,3.502500153E1,-3.648750305E1
2.977288919E1,-1.256250024E0,3.536250305E1,-3.690000153E1
2.979289380E1,-1.312500000E0,3.555000305E1,-3.851250076E1
2.981289229E1,-2.137500048E0,3.489375305E1,-3.720000076E1
2.983288795E1,-2.606250048E0,3.506250000E1,-3.821250153E1
2.985289171E1,-2.362500191E0,3.543750000E1,-3.890625000E1
2.987289083E1,-4.725000381E0,3.500625229E1,-3.871875000E1
2.989288590E1,-5.025000095E0,3.463125229E1,-3.911250305E1
2.991288823E1,-5.887500286E0,3.534375000E1,-3.941250229E1
2.993288722E1,-5.887500286E0,3.459375000E1,-4.012500000E1
2.995289372E1,-6.993750095E0,3.375000000E1,-3.960000229E1
2.997289424E1,-5.812500000E0,3.341250229E1,-4.040625000E1
2.999289085E1,-4.762500286E0,3.288750076E1,-3.999375153E1
3.001289415E1,-2.943750143E0,3.513750076E1,-4.021875000E1
3.003289383E1,-1.931250095E0,3.551250076E1,-4.051875305E1
3.005288963E1,-1.012500048E0,3.380625153E1,-4.040625000E1
3.007289336E1,1.312500000E0,3.311250305E1,-4.108125305E1
3.009289224E1,5.793750286E0,3.183750153E1,-4.246875000E1
3.011288610E1,9.318750381E0,3.118125153E1,-4.325625229E1
3.013288984E1,1.162500000E1,2.994375038E1,-4.353750229E1
3.015288838E1,1.201875019E1,2.940000153E1,-4.383750153E1
3.017288346E1,1.102500057E1,2.827500153E1,-4.471875000E1
3.019288699E1,1.051875019E1,2.743125153E1,-4.460625076E1
3.021288505E1,9.375000000E0,2.583750153E1,-4.719375229E1
3.023289177E1,8.250000000E0,2.321250153E1,-4.826250076E1
3.025289293E1,6.150000095E0,1.929375076E1,-5.013750076E1
3.027288973E1,6.093750477E0,1.653750038E1,-5.058750153E1
3.029289448E1,9.600000381E0,1.211250019E1,-5.131875229E1
3.031289272E1,1.434375095E1,1.111875057E1,-5.100000381E1
3.033288828E1,1.569375038E1,1.023750019E1,-5.107500076E1
3.035289180E1,1.528125095E1,8.756250381E0,-5.197500229E1
3.037289058E1,1.492500019E1,8.006250381E0,-5.055000305E1
3.039288582E1,1.573125076E1,7.743750095E0,-5.175000381E1
3.041288828E1,1.590000057E1,6.731250286E0,-5.152500153E1
3.043288712E1,1.582500076E1,6.637500286E0,-5.244375229E1
3.045289353E1,1.708125114E1,6.768750191E0,-5.173125076E1
3.047289467E1,1.803750038E1,6.693750381E0,-5.133750153E1
3.049289115E1,1.871250153E1,7.087500095E0,-5.083125305E1
3.051289563E1,1.925625038E1,8.943750381E0,-5.045625305E1
3.053289526E1,1.987500000E1,1.061250019E1,-5.077500153E1
3.055289023E1,1.966875076E1,1.548750019E1,-4.893750381E1
3.057289348E1,1.833750153E1,2.098125076E1,-4.790625000E1
3.059289222E1,1.610625076E1,2.424375153E1,-4.494375229E1
3.061288725E1,1.543125057E1,3.022500038E1,-4.303125000E1
3.063289072E1,1.670625114E1,3.210000229E1,-4.134375000E1
3.065288944E1,1.541250038E1,3.217500305E1,-4.033125305E1
3.067288428E1,1.316250038E1,3.202500153E1,-3.984375000E1
3.069288761E1,1.190625000E1,3.421875000E1,-3.845625305E1
3.071288588E1,1.250625038E1,3.541875076E1,-3.778125000E1
3.073289207E1,1.203750038E1,3.735000229E1,-3.579375076E1
3.075289274E1,1.048125076E1,3.796875000E1,-3.581250000E1
3.077288941E1,8.100000381E0,3.808125305E1,-3.369375229E1
3.079289375E1,6.656250477E0,3.898125076E1,-3.341250229E1
3.081289316E1,5.906250000E0,4.044375229E1,-3.303750229E1
3.083288832E1,5.193750381E0,4.061250305E1,-3.172500038E1
3.085289204E1,5.006250381E0,4.087500000E1,-3.213750076E1
3.087289070E1,4.893750191E0,4.096875000E1,-3.163125038E1
3.089288575E1,5.381250381E0,4.025625229E1,-3.183750153E1
3.091288898E1,5.137500286E0,4.068750000E1,-3.313125229E1
3.093288786E1,3.656250238E0,4.046250153E1,-3.313125229E1
3.095289430E1,1.875000119E0,3.896250153E1,-3.363750076E1
3.097289520E1,7.875000238E-1,3.856875229E1,-3.301875305E1
3.099288988E1,-5.437500477E-1,3.945000076E1,-3.313125229E1
3.101289286E1,-7.312500477E-1,3.907500076E1,-3.414375305E1
3.103289156E1,-1.331250072E0,3.860625076E1,-3.382500076E1
3.105288602E1,-1.031250000E0,3.851250076E1,-3.412500000E1
3.107288894E1,-4.875000119E-1,3.817500305E1,-3.341250229E1
3.109288756E1,2.062500119E-1,3.772500229E1,-3.410625076E1
3.111288222E1,1.687500119E0,3.766875076E1,-3.551250076E1
3.113288567E1,5.531250000E0,3.545625305E1,-3.568125153E1
3.115288481E1,9.037500381E0,3.478125000E1,-3.605625153E1
3.117288057E1,1.303125095E1,3.303750229E1,-3.774375153E1
3.119288403E1,1.434375095E1,3.159375191E1,-3.731250000E1
3.121288431E1,1.546875095E1,3.153750038E1,-3.892500305E1
3.123289296E1,1.456875038E1,3.114375114E1,-3.892500305E1
3.125289361E1,1.336875057E1,2.936250114E1,-3.960000229E1
3.127288859E1,1.248750019E1,2.694375038E1,-4.147500229E1
3.129289176E1,1.033125019E1,2.356875038E1,-4.535625076E1
3.131288988E1,9.018750191E0,2.066250038E1,-4.612500000E1
3.133289591E1,1.224375057E1,1.726875114E1,-4.616250229E1
3.135290098E1,1.571250057E1,1.595625019E1,-4.593750000E1
3.137289752E1,1.781250000E1,1.408125019E1,-4.569375229E1
3.139289058E1,1.702500153E1,1.378125095E1,-4.599375153E1
3.141289149E1,1.665000153E1,1.340625095E1,-4.719375229E1
3.143288925E1,1.706250000E1,1.121250057E1,-4.636875153E1
3.145289433E1,1.616250038E1,9.168750763E0,-4.764375305E1
3.147289450E1,1.548750019E1,8.868750572E0,-4.794375229E1
3.149289114E1,1.614375114E1,8.606250763E0,-4.773750305E1
3.151289431E1,1.704375076E1,9.187500000E0,-4.734375000E1
3.153289372E1,1.644375038E1,9.075000763E0,-4.734375000E1
3.155288937E1,1.614375114E1,9.431250572E0,-4.663125229E1
3.157289316E1,1.627500153E1,1.081875038E1,-4.625625229E1
3.159289193E1,1.595625019E1,1.421250057E1,-4.571250153E1
3.161288603E1,1.404375076E1,1.693125153E1,-4.434375000E1
3.163288934E1,1.239375019E1,2.131875038E1,-4.381875229E1
